CHAPEDES  4886  5158     1    2016_05_18
  0 111     99         0         0
  0 112     99         0         0
  0 113     99         0         0
  0 114     99         0         0
  0 115     99         0         0
  0 116     99         0         0
  0 117     99         0         0
  0 118     99         0         0
  0 119     99         0         0
  0 120     99         0         0
  0 121     99         0         0
  0 122     99         0         0
  0 123     99         0         0
  0 124     99         0         0
  0 125     99         0         0
  0 126     99         0         0
  0 127     99         0         0
  1   0     99         0         0
  1   1     99         0         0
  1   2     99         0         0
  1   3     99         0         0
  1   4     99         0         0
  1   5     99         0         0
  1   6     99         0         0
  1   7     99         0         0
  1   8     99         0         0
  1   9     99         0         0
  1  10     99         0         0
  1  11     99         0         0
  1  12     99         0         0
  1  13     99         0         0
  1  14     99         0         0
  1  15     99         0         0
  1  16     99         0         0
  1  17     99         0         0
  1  18     99         0         0
  1  19     99         0         0
  1  20     99         0         0
  1  21     99         0         0
  1  22     99         0         0
  1  23     99         0         0
  1  24     99         0         0
  1  25     99         0         0
  1  26     99         0         0
  1  27     99         0         0
  1  28     99         0         0
  1  29     99         0         0
  1  30     99         0         0
  1  31     99         0         0
  1  32     99         0         0
  1  33     99         0         0
  1  34     99         0         0
  1  35     99         0         0
  1  36     99         0         0
  1  37      0    400.88   2.68606
  1  38      0   400.123   2.61319
  1  39      0   400.932   2.61741
  1  40      0   400.865   2.87159
  1  41      0   400.713   3.33243
  1  42      0   400.754   2.82538
  1  43      0   400.216   3.12253
  1  44      0    399.58   3.19693
  1  45      0   400.266   3.02936
  1  46      0   401.192   3.41832
  1  47      0   400.487   3.32333
  1  48      0   400.271   2.52722
  1  49      0   400.078   2.75504
  1  50      0   400.105   2.86473
  1  51      0   399.633   2.82369
  1  52      0   401.942   2.84569
  1  53      0   399.761   2.87259
  1  54      0   400.093    2.6741
  1  55      0   399.754    2.5653
  1  56      0   399.766   2.59887
  1  57      0   400.417   2.80553
  1  58      0    399.61    2.6568
  1  59      0   402.135   2.74803
  1  60      0   402.015   2.52459
  1  61      0   400.653   2.39547
  1  62      0   401.272   2.73932
  1  63      0   402.435   2.61861
  1  64      0   403.877   3.25445
  1  65      0   400.812   2.63247
  1  66      0   397.995   2.72889
  1  67      0   399.937   3.44567
  1  68      0    401.55   3.09044
  1  69      0   401.179   3.30474
  1  70      0   400.939   2.99743
  1  71      0   400.327   2.78955
  1  72      0   400.728   3.23635
  1  73      0   400.342   3.38632
  1  74      0   400.338    3.6282
  1  75      0   399.507   3.05529
  1  76      0   400.664   3.24683
  1  77      0   400.458   2.82298
  1  78      0   399.601   4.66476
  1  79      0    399.91   2.71961
  1  80      0   400.475   2.59316
  1  81      9         0         0
  1  82      0   400.399   2.80493
  1  83      0   400.929   2.67818
  1  84      0   400.285   2.61391
  1  85      0   400.801   2.64766
  1  86      0    400.06   2.62743
  1  87      0   400.434   2.67443
  1  88      0   403.301   2.60183
  1  89      0   401.822   2.71148
  1  90      0   400.279   2.84748
  1  91     99         0         0
  1  92     99         0         0
  1  93     99         0         0
  1  94     99         0         0
  1  95     99         0         0
  1  96     99         0         0
  1  97     99         0         0
  1  98     99         0         0
  1  99     99         0         0
  1 100     99         0         0
  1 101     99         0         0
  1 102     99         0         0
  1 103     99         0         0
  1 104     99         0         0
  1 105     99         0         0
  1 106     99         0         0
  1 107     99         0         0
  1 108     99         0         0
  1 109     99         0         0
  1 110     99         0         0
  1 111     99         0         0
  1 112     99         0         0
  1 113     99         0         0
  1 114     99         0         0
  1 115     99         0         0
  1 116     99         0         0
  1 117     99         0         0
  1 118     99         0         0
  1 119     99         0         0
  1 120     99         0         0
  1 121     99         0         0
  1 122     99         0         0
  1 123     99         0         0
  1 124     99         0         0
  1 125     99         0         0
  1 126     99         0         0
  1 127     99         0         0
  2   0     99         0         0
  2   1     99         0         0
  2   2     99         0         0
  2   3     99         0         0
  2   4     99         0         0
  2   5     99         0         0
  2   6     99         0         0
  2   7     99         0         0
  2   8     99         0         0
  2   9     99         0         0
  2  10     99         0         0
  2  11     99         0         0
  2  12     99         0         0
  2  13     99         0         0
  2  14     99         0         0
  2  15     99         0         0
  2  16     99         0         0
  2  17     99         0         0
  2  18     99         0         0
  2  19     99         0         0
  2  20     99         0         0
  2  21     99         0         0
  2  22     99         0         0
  2  23     99         0         0
  2  24     99         0         0
  2  25     99         0         0
  2  26     99         0         0
  2  27     99         0         0
  2  28     99         0         0
  2  29     99         0         0
  2  30     99         0         0
  2  31     99         0         0
  2  32     99         0         0
  2  33     99         0         0
  2  34     99         0         0
  2  35     99         0         0
  2  36      0   399.537     2.675
  2  37      0   400.817   2.78024
  2  38      0   400.125   2.68553
  2  39      0    399.85   2.68271
  2  40      0   400.734   2.92017
  2  41      0   400.234   3.37193
  2  42      0   401.171   3.15001
  2  43      0   400.394   2.69973
  2  44      0   399.815   3.42056
  2  45      0   399.965   3.30337
  2  46      0   400.484   3.68628
  2  47      0   401.493   3.06182
  2  48      0   401.789   2.53815
  2  49      0   399.787   2.75186
  2  50      0   400.333   2.32881
  2  51      0   400.458     2.487
  2  52      0   399.474    2.6779
  2  53      0   399.488   2.59453
  2  54      0   399.885   2.60943
  2  55      0   399.794   2.62952
  2  56      0   400.188   3.33083
  2  57      0   401.071   3.09268
  2  58      0   398.068    3.4025
  2  59      0   401.052    3.3756
  2  60      0   399.835   3.30696
  2  61      0   399.913   3.28955
  2  62      0    400.98    3.1209
  2  63      0    402.47   3.04615
  2  64      0    401.59   2.62231
  2  65      0   403.332   2.52415
  2  66      0     399.5   2.74936
  2  67      0   400.937    2.6716
  2  68      0   400.935   2.58493
  2  69      0   401.007   2.60844
  2  70      0   399.753   2.66892
  2  71      0   402.666   2.68931
  2  72      0   401.127   3.04094
  2  73      0   401.724   3.10241
  2  74      0   400.294   2.91888
  2  75      0   399.764   2.85663
  2  76      0   400.838   2.86918
  2  77      0   400.182   3.67451
  2  78      0     400.8   3.36816
  2  79      0   401.003   3.28177
  2  80      0    400.92   3.21132
  2  81      0   400.494   2.66369
  2  82      0   400.346   3.55418
  2  83      0   402.151   3.31116
  2  84      0   401.134   3.44751
  2  85      0   401.952   2.74336
  2  86      0   397.178   3.32776
  2  87      0   400.619   3.05957
  2  88      0   400.244   2.74894
  2  89      0    400.46   2.69537
  2  90      0   400.219   2.58254
  2  91      0   399.184   2.75721
  2  92     99         0         0
  2  93     99         0         0
  2  94     99         0         0
  2  95     99         0         0
  2  96     99         0         0
  2  97     99         0         0
  2  98     99         0         0
  2  99     99         0         0
  2 100     99         0         0
  2 101     99         0         0
  2 102     99         0         0
  2 103     99         0         0
  2 104     99         0         0
  2 105     99         0         0
  2 106     99         0         0
  2 107     99         0         0
  2 108     99         0         0
  2 109     99         0         0
  2 110     99         0         0
  2 111     99         0         0
  2 112     99         0         0
  2 113     99         0         0
  2 114     99         0         0
  2 115     99         0         0
  2 116     99         0         0
  2 117     99         0         0
  2 118     99         0         0
  2 119     99         0         0
  2 120     99         0         0
  2 121     99         0         0
  2 122     99         0         0
  2 123     99         0         0
  2 124     99         0         0
  2 125     99         0         0
  2 126     99         0         0
  2 127     99         0         0
  3   0     99         0         0
  3   1     99         0         0
  3   2     99         0         0
  3   3     99         0         0
  3   4     99         0         0
  3   5     99         0         0
  3   6     99         0         0
  3   7     99         0         0
  3   8     99         0         0
  3   9     99         0         0
  3  10     99         0         0
  3  11     99         0         0
  3  12     99         0         0
  3  13     99         0         0
  3  14     99         0         0
  3  15     99         0         0
  3  16     99         0         0
  3  17     99         0         0
  3  18     99         0         0
  3  19     99         0         0
  3  20     99         0         0
  3  21     99         0         0
  3  22     99         0         0
  3  23     99         0         0
  3  24     99         0         0
  3  25     99         0         0
  3  26     99         0         0
  3  27     99         0         0
  3  28     99         0         0
  3  29     99         0         0
  3  30     99         0         0
  3  31     99         0         0
  3  32     99         0         0
  3  33     99         0         0
  3  34     99         0         0
  3  35      0   400.384   2.93404
  3  36      0   400.427   2.67488
  3  37      0    400.95   2.75117
  3  38      0   400.191   2.50283
  3  39      0   399.637    2.7128
  3  40      0   401.965   3.54112
  3  41      0   401.155   3.37176
  3  42      0   402.531   2.91239
  3  43      0   400.415   3.69316
  3  44      0   400.218   3.12322
  3  45      0   401.221   3.36377
  3  46      0   400.351   3.29019
  3  47      0   400.194   3.33318
  3  48      0   401.745   3.79528
  3  49      0   401.389   3.00052
  3  50      0   399.817   3.41805
  3  51      0   400.094   3.59428
  3  52      0   400.513   2.45707
  3  53      0   398.875   2.62927
  3  54      0   400.083   2.82486
  3  55      0   400.762   3.03089
  3  56      0   400.594   3.71525
  3  57      0   400.836   3.01786
  3  58      0   400.378   3.18719
  3  59      0   400.785   3.34994
  3  60      0   400.418   2.91709
  3  61      0   400.652    3.3789
  3  62      0   400.271   2.88335
  3  63      0   400.753   2.92161
  3  64      0   400.962   3.31036
  3  65      0    400.29   3.77705
  3  66      0   400.193   2.93893
  3  67      0   401.063    3.0515
  3  68      0   401.824   3.19976
  3  69      0    400.85   3.00818
  3  70      0     401.1   3.08948
  3  71      0   400.747   3.01481
  3  72      0   401.601   3.21601
  3  73      0   400.541   4.10823
  3  74      0   400.303    2.8742
  3  75      0   400.615   3.12492
  3  76      0   401.404     3.012
  3  77      0   400.683   3.17862
  3  78      0   400.313   2.88065
  3  79      0   401.167   3.99505
  3  80      0   398.925   2.72482
  3  81      0   400.925   3.04039
  3  82      0    401.06   3.06568
  3  83      0   400.706   3.29646
  3  84      0   401.376   2.83988
  3  85      0   400.519   3.23357
  3  86      0   400.388   3.16351
  3  87      0   400.183   3.34411
  3  88      0   401.826   2.59077
  3  89      0    400.86   2.79953
  3  90      0    402.51    2.7758
  3  91      0   400.497   2.65968
  3  92      0    400.86   2.66619
  3  93     99         0         0
  3  94     99         0         0
  3  95     99         0         0
  3  96     99         0         0
  3  97     99         0         0
  3  98     99         0         0
  3  99     99         0         0
  3 100     99         0         0
  3 101     99         0         0
  3 102     99         0         0
  3 103     99         0         0
  3 104     99         0         0
  3 105     99         0         0
  3 106     99         0         0
  3 107     99         0         0
  3 108     99         0         0
  3 109     99         0         0
  3 110     99         0         0
  3 111     99         0         0
  3 112     99         0         0
  3 113     99         0         0
  3 114     99         0         0
  3 115     99         0         0
  3 116     99         0         0
  3 117     99         0         0
  3 118     99         0         0
  3 119     99         0         0
  3 120     99         0         0
  3 121     99         0         0
  3 122     99         0         0
  3 123     99         0         0
  3 124     99         0         0
  3 125     99         0         0
  3 126     99         0         0
  3 127     99         0         0
  4   0     99         0         0
  4   1     99         0         0
  4   2     99         0         0
  4   3     99         0         0
  4   4     99         0         0
  4   5     99         0         0
  4   6     99         0         0
  4   7     99         0         0
  4   8     99         0         0
  4   9     99         0         0
  4  10     99         0         0
  4  11     99         0         0
  4  12     99         0         0
  4  13     99         0         0
  4  14     99         0         0
  4  15     99         0         0
  4  16     99         0         0
  4  17     99         0         0
  4  18     99         0         0
  4  19     99         0         0
  4  20     99         0         0
  4  21     99         0         0
  4  22     99         0         0
  4  23     99         0         0
  4  24     99         0         0
  4  25     99         0         0
  4  26     99         0         0
  4  27     99         0         0
  4  28     99         0         0
  4  29     99         0         0
  4  30     99         0         0
  4  31     99         0         0
  4  32     99         0         0
  4  33     99         0         0
  4  34      0   399.802   2.68893
  4  35      0   401.055   2.71227
  4  36      0   399.553   2.74703
  4  37      0   399.369   2.88372
  4  38      0   400.566   2.76346
  4  39      0   399.692   2.71314
  4  40      0   401.105    2.9414
  4  41      0   400.909   3.19155
  4  42      0   399.679   3.44991
  4  43      0   400.767   3.53757
  4  44      0   400.275   3.27913
  4  45      0   400.505   2.67649
  4  46      0   400.995   3.09758
  4  47      0   401.983   2.97382
  4  48      0   400.647   3.33768
  4  49      0    399.53    3.0022
  4  50      0   401.427   3.28856
  4  51      0   401.463   3.17373
  4  52      0    399.96   3.27252
  4  53      0   399.679   2.81699
  4  54      0   398.894   2.97946
  4  55      0   400.286   3.05619
  4  56      0   399.711   2.82128
  4  57      0   399.694   2.70405
  4  58      0   399.576    2.6202
  4  59      0   401.326   2.48122
  4  60      0   400.812   2.88362
  4  61      0   399.618   2.78347
  4  62      0   400.171   2.73387
  4  63      0   400.256    2.6544
  4  64      0   399.782   2.72081
  4  65      0   399.588   2.63374
  4  66      0   401.048   2.69169
  4  67      0   399.747   2.59962
  4  68      0   401.791   2.61596
  4  69      0   403.767   2.70886
  4  70      0   400.704   2.72637
  4  71      2   400.314   1.34292
  4  72      0   400.035   2.70113
  4  73      0   402.802   2.66685
  4  74      0   400.817   2.49454
  4  75      0   401.032   2.71161
  4  76      0    400.88   2.57814
  4  77      0   400.073    2.6353
  4  78      0   401.456   2.72081
  4  79      0   400.782   2.77581
  4  80      0   400.962   2.80191
  4  81      0   403.135   2.93226
  4  82      0   400.239   2.68426
  4  83      0   402.123   2.76695
  4  84      0   401.771   2.91473
  4  85      0    400.23   2.88963
  4  86      0   400.478   2.68537
  4  87      0   399.985   2.63848
  4  88      0   399.736   2.75675
  4  89      0   400.508    2.6603
  4  90      0   400.437   2.75768
  4  91      0   401.422   2.61507
  4  92      0    400.13   2.83955
  4  93      0   400.198   2.77001
  4  94     99         0         0
  4  95     99         0         0
  4  96     99         0         0
  4  97     99         0         0
  4  98     99         0         0
  4  99     99         0         0
  4 100     99         0         0
  4 101     99         0         0
  4 102     99         0         0
  4 103     99         0         0
  4 104     99         0         0
  4 105     99         0         0
  4 106     99         0         0
  4 107     99         0         0
  4 108     99         0         0
  4 109     99         0         0
  4 110     99         0         0
  4 111     99         0         0
  4 112     99         0         0
  4 113     99         0         0
  4 114     99         0         0
  4 115     99         0         0
  4 116     99         0         0
  4 117     99         0         0
  4 118     99         0         0
  4 119     99         0         0
  4 120     99         0         0
  4 121     99         0         0
  4 122     99         0         0
  4 123     99         0         0
  4 124     99         0         0
  4 125     99         0         0
  4 126     99         0         0
  4 127     99         0         0
  5   0     99         0         0
  5   1     99         0         0
  5   2     99         0         0
  5   3     99         0         0
  5   4     99         0         0
  5   5     99         0         0
  5   6     99         0         0
  5   7     99         0         0
  5   8     99         0         0
  5   9     99         0         0
  5  10     99         0         0
  5  11     99         0         0
  5  12     99         0         0
  5  13     99         0         0
  5  14     99         0         0
  5  15     99         0         0
  5  16     99         0         0
  5  17     99         0         0
  5  18     99         0         0
  5  19     99         0         0
  5  20     99         0         0
  5  21     99         0         0
  5  22     99         0         0
  5  23     99         0         0
  5  24     99         0         0
  5  25     99         0         0
  5  26     99         0         0
  5  27     99         0         0
  5  28     99         0         0
  5  29     99         0         0
  5  30     99         0         0
  5  31     99         0         0
  5  32     99         0         0
  5  33      0   399.867   3.68939
  5  34      0   400.154   3.55475
  5  35      0   400.437   2.95652
  5  36      0    400.84   3.20433
  5  37      0   400.243   3.09017
  5  38      0   400.432   3.23542
  5  39      0   401.168   3.53966
  5  40      0   400.253   3.30823
  5  41      0   399.973   2.90422
  5  42      0    400.94   3.33385
  5  43      0   400.698   3.39067
  5  44      0   401.287   2.99592
  5  45      0   400.887   3.20158
  5  46      0   400.502   2.72386
  5  47      0   400.678   2.94227
  5  48      0   399.822   2.80009
  5  49      0   400.154   2.89937
  5  50      0   400.401   3.97331
  5  51      0   402.023   2.92647
  5  52      0   400.329   3.27146
  5  53      0   399.884   3.80987
  5  54      0   400.817   3.07598
  5  55      0    400.25    3.0541
  5  56      0   400.332   3.25768
  5  57      0    399.56   2.88781
  5  58      0   399.351   2.96932
  5  59      0    400.56   3.03751
  5  60      0   400.821   3.09233
  5  61      0   399.913   3.31145
  5  62      0   400.191   3.47669
  5  63      0    399.97   2.82709
  5  64      0   400.178   2.78522
  5  65      0   399.732   3.20821
  5  66      0   399.723   2.64973
  5  67      0    400.95    2.5526
  5  68      0   401.343   2.59379
  5  69      0   400.455   2.68294
  5  70      0   400.164   2.62265
  5  71      0   401.181   2.42333
  5  72      0   401.384   2.89707
  5  73      0   400.257   2.78078
  5  74      0   400.018   3.29267
  5  75      0   402.403   3.34598
  5  76      0    401.12    3.5553
  5  77      0   400.271   3.07769
  5  78      0   400.588   2.82014
  5  79      0   400.231   3.16198
  5  80      0   400.176   2.65432
  5  81      0   401.998   3.08652
  5  82      0   400.874   2.52509
  5  83      0   399.978   2.63024
  5  84      0   400.638   2.69645
  5  85      0    400.54   2.28222
  5  86      0   402.203   2.78433
  5  87      0   401.693   2.67638
  5  88      0   400.716   2.66029
  5  89      0   400.784   2.66886
  5  90      0   400.983   2.85061
  5  91      0   399.537   2.71568
  5  92      0   398.706   2.89545
  5  93      0   400.156   2.75383
  5  94      0   401.239   2.63429
  5  95     99         0         0
  5  96     99         0         0
  5  97     99         0         0
  5  98     99         0         0
  5  99     99         0         0
  5 100     99         0         0
  5 101     99         0         0
  5 102     99         0         0
  5 103     99         0         0
  5 104     99         0         0
  5 105     99         0         0
  5 106     99         0         0
  5 107     99         0         0
  5 108     99         0         0
  5 109     99         0         0
  5 110     99         0         0
  5 111     99         0         0
  5 112     99         0         0
  5 113     99         0         0
  5 114     99         0         0
  5 115     99         0         0
  5 116     99         0         0
  5 117     99         0         0
  5 118     99         0         0
  5 119     99         0         0
  5 120     99         0         0
  5 121     99         0         0
  5 122     99         0         0
  5 123     99         0         0
  5 124     99         0         0
  5 125     99         0         0
  5 126     99         0         0
  5 127     99         0         0
  6   0     99         0         0
  6   1     99         0         0
  6   2     99         0         0
  6   3     99         0         0
  6   4     99         0         0
  6   5     99         0         0
  6   6     99         0         0
  6   7     99         0         0
  6   8     99         0         0
  6   9     99         0         0
  6  10     99         0         0
  6  11     99         0         0
  6  12     99         0         0
  6  13     99         0         0
  6  14     99         0         0
  6  15     99         0         0
  6  16     99         0         0
  6  17     99         0         0
  6  18     99         0         0
  6  19     99         0         0
  6  20     99         0         0
  6  21     99         0         0
  6  22     99         0         0
  6  23     99         0         0
  6  24     99         0         0
  6  25     99         0         0
  6  26     99         0         0
  6  27     99         0         0
  6  28     99         0         0
  6  29     99         0         0
  6  30     99         0         0
  6  31     99         0         0
  6  32      0   400.483   3.26696
  6  33      0   400.527   2.67139
  6  34      0   400.058   2.58958
  6  35      0   400.424   2.68284
  6  36      0   399.914   2.56979
  6  37      0   399.957   2.65011
  6  38      0   400.495   2.66218
  6  39      0   400.641   2.64716
  6  40      0   399.957   2.75128
  6  41      0   400.208   2.69275
  6  42      0   400.183   2.72795
  6  43      0   399.988   2.81221
  6  44      0   396.274   2.82013
  6  45      0   401.055   2.77113
  6  46      0   399.923   2.90588
  6  47      0    402.01   2.84947
  6  48      0    400.13   3.52691
  6  49      0   401.057   3.20686
  6  50      0   400.023   3.69564
  6  51      0    400.01   3.26086
  6  52      0   400.513    3.4312
  6  53      0    400.06   2.81071
  6  54      0   402.052   3.10887
  6  55      0   400.801   3.33328
  6  56      0   399.529   2.63464
  6  57      0   400.885    2.5404
  6  58      0   401.003   2.56542
  6  59      0   399.382   2.67638
  6  60      0   400.123   2.75371
  6  61      0   403.784   2.62366
  6  62      0   399.739   2.70107
  6  63      0   400.392   3.00539
  6  64      0   401.075   2.77915
  6  65      0   399.882   2.73425
  6  66      0   400.063   2.68303
  6  67      0   400.729   2.59147
  6  68      0   400.444    2.6522
  6  69      0   400.322   2.89904
  6  70      0     400.1   2.81843
  6  71      0   400.944    2.5803
  6  72      0   398.852   2.68744
  6  73      0   399.822   2.71087
  6  74      0    400.92    2.6863
  6  75      0   400.286   2.68713
  6  76      0   403.747   2.71566
  6  77      0   400.678   2.43298
  6  78      0   400.282   2.79118
  6  79      0    399.38   2.56085
  6  80      0   400.617   2.70329
  6  81      0   401.668   2.70153
  6  82      0   400.254   2.79181
  6  83      0   400.538   2.54841
  6  84      0   400.452   2.52401
  6  85      0   399.326   2.47854
  6  86      0    400.44   2.56618
  6  87      0   400.846   2.61755
  6  88      0   399.983   2.72061
  6  89      0   400.316   2.53875
  6  90      0   399.437   2.59187
  6  91      0   400.674    2.9644
  6  92      0   400.362   2.87475
  6  93      0   399.379   2.71994
  6  94      0   399.754   2.85578
  6  95      2   400.231   1.40532
  6  96     99         0         0
  6  97     99         0         0
  6  98     99         0         0
  6  99     99         0         0
  6 100     99         0         0
  6 101     99         0         0
  6 102     99         0         0
  6 103     99         0         0
  6 104     99         0         0
  6 105     99         0         0
  6 106     99         0         0
  6 107     99         0         0
  6 108     99         0         0
  6 109     99         0         0
  6 110     99         0         0
  6 111     99         0         0
  6 112     99         0         0
  6 113     99         0         0
  6 114     99         0         0
  6 115     99         0         0
  6 116     99         0         0
  6 117     99         0         0
  6 118     99         0         0
  6 119     99         0         0
  6 120     99         0         0
  6 121     99         0         0
  6 122     99         0         0
  6 123     99         0         0
  6 124     99         0         0
  6 125     99         0         0
  6 126     99         0         0
  6 127     99         0         0
  7   0     99         0         0
  7   1     99         0         0
  7   2     99         0         0
  7   3     99         0         0
  7   4     99         0         0
  7   5     99         0         0
  7   6     99         0         0
  7   7     99         0         0
  7   8     99         0         0
  7   9     99         0         0
  7  10     99         0         0
  7  11     99         0         0
  7  12     99         0         0
  7  13     99         0         0
  7  14     99         0         0
  7  15     99         0         0
  7  16     99         0         0
  7  17     99         0         0
  7  18     99         0         0
  7  19     99         0         0
  7  20     99         0         0
  7  21     99         0         0
  7  22     99         0         0
  7  23     99         0         0
  7  24     99         0         0
  7  25     99         0         0
  7  26     99         0         0
  7  27     99         0         0
  7  28     99         0         0
  7  29     99         0         0
  7  30     99         0         0
  7  31     99         0         0
  7  32      0   401.399   2.52441
  7  33      0    400.45   2.67603
  7  34      0   400.442   2.58428
  7  35      0   400.429    2.5023
  7  36      0   401.204   2.57249
  7  37      0   400.987   2.48179
  7  38      0   400.051   2.46416
  7  39      0   401.467   2.40011
  7  40      0   400.354    2.6185
  7  41      0   402.581   2.28403
  7  42      0   400.635   2.22475
  7  43      0   400.962   2.57645
  7  44      0   401.196   2.60043
  7  45      0   400.427   2.74476
  7  46      0   400.724   2.57067
  7  47      0    400.58   2.72575
  7  48      0   403.429   2.50761
  7  49      0   401.091   2.68377
  7  50      0   400.133   2.65871
  7  51      0   400.664   2.49725
  7  52      0   399.573   2.40199
  7  53      0   401.157   4.44314
  7  54      0    400.11   2.50075
  7  55      0   401.764   2.60159
  7  56      0   399.482   2.51187
  7  57      0   399.953   2.60739
  7  58      0   400.772   2.55953
  7  59      0   400.865   2.66891
  7  60      0   400.626    2.6366
  7  61      0   399.635   2.46894
  7  62      0   400.193   2.54254
  7  63      0   400.403   2.43674
  7  64      0   400.301   2.54677
  7  65      0   402.449   2.98192
  7  66      0   400.453    2.5293
  7  67      0   401.603   2.73531
  7  68      0   402.209   2.81714
  7  69      0   400.802   2.57366
  7  70      0   401.757   2.74031
  7  71      0    403.42   2.99298
  7  72      0   400.317   2.71345
  7  73      0   401.234   2.81015
  7  74      0   400.666   2.54589
  7  75      0   399.623    2.6487
  7  76      0   400.251    2.8164
  7  77      0   400.449   2.63534
  7  78      0   400.929    2.7182
  7  79      0   401.862   2.53859
  7  80      0   400.756   2.59539
  7  81      0   401.939   2.59719
  7  82      0   400.413   2.74958
  7  83      0   399.874   2.76018
  7  84      0   401.807   2.55102
  7  85      0   400.565   2.68686
  7  86      0   401.068   2.75591
  7  87      0   401.048   2.60322
  7  88      0   403.063    2.6818
  7  89      0   400.841   2.79793
  7  90      0   400.042    2.8378
  7  91      0   399.859   2.67479
  7  92      0    399.97   2.81768
  7  93      0   400.809   2.64575
  7  94      0   399.482   2.68201
  7  95      0   400.493   2.58493
  7  96     99         0         0
  7  97     99         0         0
  7  98     99         0         0
  7  99     99         0         0
  7 100     99         0         0
  7 101     99         0         0
  7 102     99         0         0
  7 103     99         0         0
  7 104     99         0         0
  7 105     99         0         0
  7 106     99         0         0
  7 107     99         0         0
  7 108     99         0         0
  7 109     99         0         0
  7 110     99         0         0
  7 111     99         0         0
  7 112     99         0         0
  7 113     99         0         0
  7 114     99         0         0
  7 115     99         0         0
  7 116     99         0         0
  7 117     99         0         0
  7 118     99         0         0
  7 119     99         0         0
  7 120     99         0         0
  7 121     99         0         0
  7 122     99         0         0
  7 123     99         0         0
  7 124     99         0         0
  7 125     99         0         0
  7 126     99         0         0
  7 127     99         0         0
  8   0     99         0         0
  8   1     99         0         0
  8   2     99         0         0
  8   3     99         0         0
  8   4     99         0         0
  8   5     99         0         0
  8   6     99         0         0
  8   7     99         0         0
  8   8     99         0         0
  8   9     99         0         0
  8  10     99         0         0
  8  11     99         0         0
  8  12     99         0         0
  8  13     99         0         0
  8  14     99         0         0
  8  15     99         0         0
  8  16     99         0         0
  8  17     99         0         0
  8  18     99         0         0
  8  19     99         0         0
  8  20     99         0         0
  8  21     99         0         0
  8  22     99         0         0
  8  23     99         0         0
  8  24     99         0         0
  8  25     99         0         0
  8  26     99         0         0
  8  27     99         0         0
  8  28     99         0         0
  8  29     99         0         0
  8  30      0    399.17    2.8753
  8  31      0   400.302   2.62146
  8  32      0   400.867    3.3785
  8  33      0   400.281   3.17893
  8  34      0   400.289   2.70526
  8  35      0   402.371   3.51044
  8  36      0   400.564   3.81229
  8  37      0   401.595   2.81639
  8  38      0   400.823   3.33348
  8  39      0   402.491   3.07429
  8  40      0   400.216   2.79235
  8  41      0   400.728    2.7174
  8  42      0   399.772   2.39515
  8  43      0   400.239   2.60065
