CHAPEDES  6256  6290     1    2016_09_13
  1  78      0    401.18   4.68635
  1  79      0   400.896   2.72642
  1  80      0   400.982   2.60344
  1  81      9         0         0
  1  82      0   400.592   2.90965
  1  83      0   400.856    2.7603
  1  84      0    401.04   2.51377
  1  85      0   401.108   2.43906
  1  86      0   400.485   2.60054
  1  87      0   401.097   2.77682
  1  88      0    401.56   2.54773
  1  89      0   402.971   2.72765
  1  90      0    401.04   2.74399
  1  91     99         0         0
  1  92     99         0         0
  1  93     99         0         0
  1  94     99         0         0
  1  95     99         0         0
  1  96     99         0         0
  1  97     99         0         0
  1  98     99         0         0
  1  99     99         0         0
  1 100     99         0         0
  1 101     99         0         0
  1 102     99         0         0
  1 103     99         0         0
  1 104     99         0         0
  1 105     99         0         0
  1 106     99         0         0
  1 107     99         0         0
  1 108     99         0         0
  1 109     99         0         0
  1 110     99         0         0
  1 111     99         0         0
  1 112     99         0         0
  1 113     99         0         0
  1 114     99         0         0
  1 115     99         0         0
  1 116     99         0         0
  1 117     99         0         0
  1 118     99         0         0
  1 119     99         0         0
  1 120     99         0         0
  1 121     99         0         0
  1 122     99         0         0
  1 123     99         0         0
  1 124     99         0         0
  1 125     99         0         0
  1 126     99         0         0
  1 127     99         0         0
  2   0     99         0         0
  2   1     99         0         0
  2   2     99         0         0
  2   3     99         0         0
  2   4     99         0         0
  2   5     99         0         0
  2   6     99         0         0
  2   7     99         0         0
  2   8     99         0         0
  2   9     99         0         0
  2  10     99         0         0
  2  11     99         0         0
  2  12     99         0         0
  2  13     99         0         0
  2  14     99         0         0
  2  15     99         0         0
  2  16     99         0         0
  2  17     99         0         0
  2  18     99         0         0
  2  19     99         0         0
  2  20     99         0         0
  2  21     99         0         0
  2  22     99         0         0
  2  23     99         0         0
  2  24     99         0         0
  2  25     99         0         0
  2  26     99         0         0
  2  27     99         0         0
  2  28     99         0         0
  2  29     99         0         0
  2  30     99         0         0
  2  31     99         0         0
  2  32     99         0         0
  2  33     99         0         0
  2  34     99         0         0
  2  35     99         0         0
  2  36      0   400.839   2.62283
  2  37      0    401.85   2.72528
  2  38      0   400.464   2.66879
  2  39      0    400.47    2.7845
  2  40      0   400.808   2.83691
  2  41      0   400.588   3.33853
  2  42      0   401.978   3.14259
  2  43      0   400.843   2.73698
  2  44      0   401.152   2.99024
  2  45      0   401.114   3.26279
  2  46      0   400.911   3.52464
  2  47      0   402.088   3.21101
  2  48      0   400.816   2.50065
  2  49      0   400.367   2.66799
  2  50      0   400.624   2.48029
  2  51      0   400.581   2.57091
  2  52      0   399.844   2.68565
  2  53      0   400.486   2.60241
  2  54      0   400.285   2.58493
  2  55      0   399.937    2.6917
  2  56      0   400.508   3.43626
  2  57      0   401.765    3.1084
  2  58      0   400.471   3.32974
  2  59      0   401.856   3.37334
  2  60      0   400.511   3.41628
  2  61      0   400.299    3.0843
  2  62      0   400.866   3.10024
  2  63      0    400.34   3.15628
  2  64      0   402.199   2.55424
  2  65      0   400.548   2.54116
  2  66      0   400.436   2.48738
  2  67      0   401.733   2.65786
  2  68      0   402.035   2.61172
  2  69      0   401.369    2.5022
  2  70      0   400.055   2.58135
  2  71      0   399.988   2.57885
  2  72      0    401.57   3.17416
  2  73      0   402.139   3.02529
  2  74      0   400.173   2.90971
  2  75      0   399.515   2.81322
  2  76      0   401.682   3.00619
  2  77      0   401.285   3.51273
  2  78      0   401.432   3.26404
  2  79      0   401.705   3.13732
  2  80      0   400.852   3.19681
  2  81      0   402.864   2.84297
  2  82      0   400.677   3.57528
  2  83      0   400.597    3.3203
  2  84      0   402.183    3.3047
  2  85      0    402.18   2.71991
  2  86      0   401.097   3.35429
  2  87      0   401.643   3.01431
  2  88      0   401.288   2.69155
  2  89      0   402.334   2.80023
  2  90      0   401.772   2.64869
  2  91      0   400.076    2.8063
  2  92     99         0         0
  2  93     99         0         0
  2  94     99         0         0
  2  95     99         0         0
  2  96     99         0         0
  2  97     99         0         0
  2  98     99         0         0
  2  99     99         0         0
  2 100     99         0         0
  2 101     99         0         0
  2 102     99         0         0
  2 103     99         0         0
  2 104     99         0         0
  2 105     99         0         0
  2 106     99         0         0
  2 107     99         0         0
  2 108     99         0         0
  2 109     99         0         0
  2 110     99         0         0
  2 111     99         0         0
  2 112     99         0         0
  2 113     99         0         0
  2 114     99         0         0
  2 115     99         0         0
  2 116     99         0         0
  2 117     99         0         0
  2 118     99         0         0
  2 119     99         0         0
  2 120     99         0         0
  2 121     99         0         0
  2 122     99         0         0
  2 123     99         0         0
  2 124     99         0         0
  2 125     99         0         0
  2 126     99         0         0
  2 127     99         0         0
  3   0     99         0         0
  3   1     99         0         0
  3   2     99         0         0
  3   3     99         0         0
  3   4     99         0         0
  3   5     99         0         0
  3   6     99         0         0
  3   7     99         0         0
  3   8     99         0         0
  3   9     99         0         0
  3  10     99         0         0
  3  11     99         0         0
  3  12     99         0         0
  3  13     99         0         0
  3  14     99         0         0
  3  15     99         0         0
  3  16     99         0         0
  3  17     99         0         0
  3  18     99         0         0
  3  19     99         0         0
  3  20     99         0         0
  3  21     99         0         0
  3  22     99         0         0
  3  23     99         0         0
  3  24     99         0         0
  3  25     99         0         0
  3  26     99         0         0
  3  27     99         0         0
  3  28     99         0         0
  3  29     99         0         0
  3  30     99         0         0
  3  31     99         0         0
  3  32     99         0         0
  3  33     99         0         0
  3  34     99         0         0
  3  35      0   400.319   2.89349
  3  36      0   400.923   2.54297
  3  37      0   401.874   2.44664
  3  38      0   401.335   2.60765
  3  39      0   400.904   2.74371
  3  40      0   401.684   3.32537
  3  41      0   401.336   3.47561
  3  42      0   400.542   2.90368
  3  43      0   401.198   3.23715
  3  44      0   400.678   3.00097
  3  45      0   401.548   3.16842
  3  46      0   400.305   3.30325
  3  47      0   401.055   3.23525
  3  48      0   400.395   3.44127
  3  49      0   399.384   2.96654
  3  50      0   401.056   3.39772
  3  51      0   400.869   3.53957
  3  52      0   401.531   2.65631
  3  53      0   400.343   2.54597
  3  54      0    401.19   2.79955
  3  55      0   401.831   3.02355
  3  56      0   400.404   3.58141
  3  57      0   401.928   3.06199
  3  58      0   400.139   3.22406
  3  59      0   401.883   3.44152
  3  60      0   400.602   2.82604
  3  61      0   401.565   3.11291
  3  62      0   401.243    2.8231
  3  63      0   400.994   2.85884
  3  64      0   401.443   3.22831
  3  65      0   401.635    3.6613
  3  66      0    400.93   2.76794
  3  67      0   402.768   3.10158
  3  68      0   400.303   3.26125
  3  69      0   401.893   2.98501
  3  70      0   399.892   3.16541
  3  71      0   401.414   3.02351
  3  72      0   400.312   3.08411
  3  73      0   401.826   4.07552
  3  74      0   401.176    2.7764
  3  75      0   399.954   3.02531
  3  76      0   400.082   3.08485
  3  77      0   400.069   3.01906
  3  78      0   402.011   2.97245
  3  79      0   399.898   4.02948
  3  80      0   399.096   2.65223
  3  81      0   401.509   3.04137
  3  82      0   401.551   3.16795
  3  83      0   401.556   3.18157
  3  84      0    401.39   2.99018
  3  85      0   400.721   3.11551
  3  86      0   400.455    3.3846
  3  87      0   400.446   3.56937
  3  88      0   401.351   2.61347
  3  89      0   401.112    2.8466
  3  90      0   400.699   2.69698
  3  91      0   401.196   2.68501
  3  92      0   401.918   2.66461
  3  93     99         0         0
  3  94     99         0         0
  3  95     99         0         0
  3  96     99         0         0
  3  97     99         0         0
  3  98     99         0         0
  3  99     99         0         0
  3 100     99         0         0
  3 101     99         0         0
  3 102     99         0         0
  3 103     99         0         0
  3 104     99         0         0
  3 105     99         0         0
  3 106     99         0         0
  3 107     99         0         0
  3 108     99         0         0
  3 109     99         0         0
  3 110     99         0         0
  3 111     99         0         0
  3 112     99         0         0
  3 113     99         0         0
  3 114     99         0         0
  3 115     99         0         0
  3 116     99         0         0
  3 117     99         0         0
  3 118     99         0         0
  3 119     99         0         0
  3 120     99         0         0
  3 121     99         0         0
  3 122     99         0         0
  3 123     99         0         0
  3 124     99         0         0
  3 125     99         0         0
  3 126     99         0         0
  3 127     99         0         0
  4   0     99         0         0
  4   1     99         0         0
  4   2     99         0         0
  4   3     99         0         0
  4   4     99         0         0
  4   5     99         0         0
  4   6     99         0         0
  4   7     99         0         0
  4   8     99         0         0
  4   9     99         0         0
  4  10     99         0         0
  4  11     99         0         0
  4  12     99         0         0
  4  13     99         0         0
  4  14     99         0         0
  4  15     99         0         0
  4  16     99         0         0
  4  17     99         0         0
  4  18     99         0         0
  4  19     99         0         0
  4  20     99         0         0
  4  21     99         0         0
  4  22     99         0         0
  4  23     99         0         0
  4  24     99         0         0
  4  25     99         0         0
  4  26     99         0         0
  4  27     99         0         0
  4  28     99         0         0
  4  29     99         0         0
  4  30     99         0         0
  4  31     99         0         0
  4  32     99         0         0
  4  33     99         0         0
  4  34      0   400.577   2.50148
  4  35      0   400.363   2.55733
  4  36      0   399.878   2.62519
  4  37      0    400.59   2.73503
  4  38      0   399.836   2.67612
  4  39      0   400.782   2.70376
  4  40      0   401.285   2.89004
  4  41      0   402.133   3.06443
  4  42      0   401.334    3.2152
  4  43      0   401.767   3.55437
  4  44      0   401.197   3.32148
  4  45      0   400.762   2.64687
  4  46      0   401.507   3.02106
  4  47      0   400.531   2.97657
  4  48      0   401.441   3.23164
  4  49      0   399.787   2.97026
  4  50      0   402.115   3.34585
  4  51      0    401.73   3.20248
  4  52      0   399.967   3.27113
  4  53      0    400.27   2.85417
  4  54      0   399.961   2.85806
  4  55      0   400.834    2.8371
  4  56      0   399.874   2.65978
  4  57      0   399.729   2.74299
  4  58      0   400.323   2.71087
  4  59      0   401.498   2.60571
  4  60      0   401.633    2.8404
  4  61      0   400.322    2.7193
  4  62      0   400.116   2.70937
  4  63      0   399.657   2.65611
  4  64      0    399.76    2.7072
  4  65      0   399.553   2.55183
  4  66      0    401.48   2.64937
  4  67      0   400.301   2.69157
  4  68      0   401.591    2.6715
  4  69      0   401.114   2.61586
  4  70      0   401.542   2.70994
  4  71      2   400.311   1.33864
  4  72      0   400.801   2.77486
  4  73      0   401.306   2.79396
  4  74      0   401.535    2.5411
  4  75      0   402.088   2.59725
  4  76      0   401.933   2.64718
  4  77      0   400.995   2.67288
  4  78      0   400.302   2.62208
  4  79      0   401.116   2.82415
  4  80      0   401.315   2.62265
  4  81      0   400.564   2.89243
  4  82      0   401.228   2.64085
  4  83      0    402.84   2.70343
  4  84      0   402.347   2.96735
  4  85      0   400.155   2.87528
  4  86      0   400.972   2.75531
  4  87      0   400.393   2.61837
  4  88      0   401.536   2.70953
  4  89      0   402.626   2.78205
  4  90      0     401.2   2.67366
  4  91      0   402.668   2.97511
  4  92      0   401.285   2.98377
  4  93      0   401.668   2.82173
  4  94     99         0         0
  4  95     99         0         0
  4  96     99         0         0
  4  97     99         0         0
  4  98     99         0         0
  4  99     99         0         0
  4 100     99         0         0
  4 101     99         0         0
  4 102     99         0         0
  4 103     99         0         0
  4 104     99         0         0
  4 105     99         0         0
  4 106     99         0         0
  4 107     99         0         0
  4 108     99         0         0
  4 109     99         0         0
  4 110     99         0         0
  4 111     99         0         0
  4 112     99         0         0
  4 113     99         0         0
  4 114     99         0         0
  4 115     99         0         0
  4 116     99         0         0
  4 117     99         0         0
  4 118     99         0         0
  4 119     99         0         0
  4 120     99         0         0
  4 121     99         0         0
  4 122     99         0         0
  4 123     99         0         0
  4 124     99         0         0
  4 125     99         0         0
  4 126     99         0         0
  4 127     99         0         0
  5   0     99         0         0
  5   1     99         0         0
  5   2     99         0         0
  5   3     99         0         0
  5   4     99         0         0
  5   5     99         0         0
  5   6     99         0         0
  5   7     99         0         0
  5   8     99         0         0
  5   9     99         0         0
  5  10     99         0         0
  5  11     99         0         0
  5  12     99         0         0
  5  13     99         0         0
  5  14     99         0         0
  5  15     99         0         0
  5  16     99         0         0
  5  17     99         0         0
  5  18     99         0         0
  5  19     99         0         0
  5  20     99         0         0
  5  21     99         0         0
  5  22     99         0         0
  5  23     99         0         0
  5  24     99         0         0
  5  25     99         0         0
  5  26     99         0         0
  5  27     99         0         0
  5  28     99         0         0
  5  29     99         0         0
  5  30     99         0         0
  5  31     99         0         0
  5  32     99         0         0
  5  33      0   400.323   3.63731
  5  34      0   400.102   3.49851
  5  35      0   401.565   2.92346
  5  36      0   401.802   3.23593
  5  37      0     400.4   3.03897
  5  38      0   400.532   3.19639
  5  39      0   401.455   3.53561
  5  40      0   401.218   3.27414
  5  41      0   400.802   2.87777
  5  42      0   402.082   3.24378
  5  43      0   401.049   3.30394
  5  44      0   401.815   3.03157
  5  45      0   401.455   3.08541
  5  46      0   400.824   2.74942
  5  47      0   400.936   2.83785
  5  48      0   401.403    2.7015
  5  49      0   400.812   2.97964
  5  50      0   401.817   3.82958
  5  51      0   402.695    3.0816
  5  52      0   401.528   3.25933
  5  53      0   400.752   3.73511
  5  54      0   400.732   3.34786
  5  55      0   400.545   3.05268
  5  56      0   401.189   3.32758
  5  57      0   400.101   2.77568
  5  58      0   399.501   2.91823
  5  59      0   401.037   3.05927
  5  60      0   401.684   3.09012
  5  61      0   399.851   3.31164
  5  62      0   401.592   3.53418
  5  63      0   400.362   2.92844
  5  64      0   400.664   2.68805
  5  65      0   401.015    3.0876
  5  66      0   400.602   2.57826
  5  67      0   402.093   2.56721
  5  68      0   401.156   2.59138
  5  69      0   401.051   2.70246
  5  70      0   400.512   2.47202
  5  71      0   401.951   2.40939
  5  72      0   401.592   3.02711
  5  73      0   401.549   2.85811
  5  74      0   401.412   3.34058
  5  75      0    401.01   3.21395
  5  76      0   400.991   3.50047
  5  77      0   400.724   3.12367
  5  78      0   400.895   2.75207
  5  79      0   400.767   3.32966
  5  80      0   401.509    2.3753
  5  81      0    399.92   3.11675
  5  82      0    402.76   2.63511
  5  83      0   401.458   2.62021
  5  84      0   401.214   2.68393
  5  85      0   401.021   2.23089
  5  86      0   399.757    2.5956
  5  87      0   401.041   2.67393
  5  88      0   401.326   2.91002
  5  89      0   400.676    2.7973
  5  90      0   401.375   2.83438
  5  91      0   399.793   2.87572
  5  92      0   400.834   2.90473
  5  93      0   401.234   2.69177
  5  94      0   401.577    2.7367
  5  95     99         0         0
  5  96     99         0         0
  5  97     99         0         0
  5  98     99         0         0
  5  99     99         0         0
  5 100     99         0         0
  5 101     99         0         0
  5 102     99         0         0
  5 103     99         0         0
  5 104     99         0         0
  5 105     99         0         0
  5 106     99         0         0
  5 107     99         0         0
  5 108     99         0         0
  5 109     99         0         0
  5 110     99         0         0
  5 111     99         0         0
  5 112     99         0         0
  5 113     99         0         0
  5 114     99         0         0
  5 115     99         0         0
  5 116     99         0         0
  5 117     99         0         0
  5 118     99         0         0
  5 119     99         0         0
  5 120     99         0         0
  5 121     99         0         0
  5 122     99         0         0
  5 123     99         0         0
  5 124     99         0         0
  5 125     99         0         0
  5 126     99         0         0
  5 127     99         0         0
  6   0     99         0         0
  6   1     99         0         0
  6   2     99         0         0
  6   3     99         0         0
  6   4     99         0         0
  6   5     99         0         0
  6   6     99         0         0
  6   7     99         0         0
  6   8     99         0         0
  6   9     99         0         0
  6  10     99         0         0
  6  11     99         0         0
  6  12     99         0         0
  6  13     99         0         0
  6  14     99         0         0
  6  15     99         0         0
  6  16     99         0         0
  6  17     99         0         0
  6  18     99         0         0
  6  19     99         0         0
  6  20     99         0         0
  6  21     99         0         0
  6  22     99         0         0
  6  23     99         0         0
  6  24     99         0         0
  6  25     99         0         0
  6  26     99         0         0
  6  27     99         0         0
  6  28     99         0         0
  6  29     99         0         0
  6  30     99         0         0
  6  31     99         0         0
  6  32      0   400.523   3.06955
  6  33      0   401.216   2.76753
  6  34      0   400.218   2.49027
  6  35      0   401.246    2.7119
  6  36      0   400.735    2.5092
  6  37      0    400.14   2.82967
  6  38      0   400.987   2.70304
  6  39      0   400.607    2.5951
  6  40      0   400.208   2.68915
  6  41      0   400.416   2.65301
  6  42      0   401.215   2.71918
  6  43      0   400.793    2.7367
  6  44      0   401.195   2.66969
  6  45      0   401.956    2.7582
  6  46      0   401.086   2.77346
  6  47      0   400.758   2.66179
  6  48      0   400.513   3.69903
  6  49      0   400.767   3.13626
  6  50      0   400.185   3.64337
  6  51      0    400.11   3.26735
  6  52      0   401.468    3.4413
  6  53      0   400.658   2.94324
  6  54      0   400.673    3.1467
  6  55      0   401.273   3.36383
  6  56      0   400.269   2.60857
  6  57      0   401.838    2.4527
  6  58      0   401.804   2.59029
  6  59      0   400.385   2.73313
  6  60      0   401.625   2.66362
  6  61      0   400.402   2.73011
  6  62      0   400.976   2.59436
  6  63      0   400.448   2.94863
  6  64      0    402.25   2.61273
  6  65      0   401.496   2.78658
  6  66      0   399.448   2.62487
  6  67      0   402.162   2.73805
  6  68      0   402.061    2.6501
  6  69      0   400.328   2.73904
  6  70      0   400.154   2.78959
  6  71      0     402.1   2.66928
  6  72      0   401.457    2.5858
  6  73      0   401.162   2.61705
  6  74      0   402.711    2.6375
  6  75      0   401.814   2.69602
  6  76      0    400.57   2.72681
  6  77      0    401.23   2.58573
  6  78      0   400.361   2.41923
  6  79      0   401.676   2.51277
  6  80      0   400.871   2.65081
  6  81      0   399.904   2.76853
  6  82      0   401.312   2.76838
  6  83      0   401.108   2.44491
  6  84      0   401.162   2.52574
  6  85      0   400.009   2.53827
  6  86      0   400.796   2.60451
  6  87      0   401.619   2.62369
  6  88      0   401.842   2.73861
  6  89      0   401.409   2.61436
  6  90      0    400.37   2.63487
  6  91      0   402.789   3.02636
  6  92      0   401.729   2.94408
  6  93      0   400.394   2.65564
  6  94      0   401.613    2.9243
  6  95      2   400.445   1.30251
  6  96     99         0         0
  6  97     99         0         0
  6  98     99         0         0
  6  99     99         0         0
  6 100     99         0         0
  6 101     99         0         0
  6 102     99         0         0
  6 103     99         0         0
  6 104     99         0         0
  6 105     99         0         0
  6 106     99         0         0
  6 107     99         0         0
  6 108     99         0         0
  6 109     99         0         0
  6 110     99         0         0
  6 111     99         0         0
  6 112     99         0         0
  6 113     99         0         0
  6 114     99         0         0
  6 115     99         0         0
  6 116     99         0         0
  6 117     99         0         0
  6 118     99         0         0
  6 119     99         0         0
  6 120     99         0         0
  6 121     99         0         0
  6 122     99         0         0
  6 123     99         0         0
  6 124     99         0         0
  6 125     99         0         0
  6 126     99         0         0
  6 127     99         0         0
  7   0     99         0         0
  7   1     99         0         0
  7   2     99         0         0
  7   3     99         0         0
  7   4     99         0         0
  7   5     99         0         0
  7   6     99         0         0
  7   7     99         0         0
  7   8     99         0         0
  7   9     99         0         0
  7  10     99         0         0
  7  11     99         0         0
  7  12     99         0         0
  7  13     99         0         0
  7  14     99         0         0
  7  15     99         0         0
  7  16     99         0         0
  7  17     99         0         0
  7  18     99         0         0
  7  19     99         0         0
  7  20     99         0         0
  7  21     99         0         0
  7  22     99         0         0
  7  23     99         0         0
  7  24     99         0         0
  7  25     99         0         0
  7  26     99         0         0
  7  27     99         0         0
  7  28     99         0         0
  7  29     99         0         0
  7  30     99         0         0
  7  31     99         0         0
  7  32      0   402.325   2.55815
  7  33      0   401.478   2.50417
  7  34      0   401.116   2.60411
  7  35      0   401.103    2.5263
  7  36      0    401.83   2.54563
  7  37      0   401.709   2.33108
  7  38      0   401.866   2.61634
  7  39      0   401.514   2.57576
  7  40      0   401.528   2.61043
  7  41      0   400.872   2.19998
  7  42      0   400.884   2.25581
  7  43      0   402.234   2.60622
  7  44      0    401.87    2.6549
  7  45      0    401.97   2.61229
  7  46      0   401.246   2.65168
  7  47      0    401.82   2.61991
  7  48      0   400.601   2.54618
  7  49      0   401.678   2.59577
  7  50      0   400.071   2.63379
  7  51      0    401.59   2.66313
  7  52      0   401.214    2.5528
  7  53      0   402.248   4.64901
  7  54      0   401.466   2.48422
  7  55      0   401.362   2.68718
  7  56      0   399.973    2.5755
  7  57      0   400.706   2.67184
  7  58      0   401.024   2.51397
  7  59      0   401.102   2.55528
  7  60      0   400.675   2.55078
  7  61      0   398.799   2.52661
  7  62      0   401.504   2.58564
  7  63      0    400.94   2.55972
  7  64      0   400.662   2.60375
  7  65      0   400.237   2.84119
  7  66      0   400.998    2.5847
  7  67      0   400.929    2.7135
  7  68      0    400.43   2.75484
  7  69      0   401.137   2.60564
  7  70      0   400.228   2.64276
  7  71      0   400.337   2.92557
  7  72      0   401.045   2.56147
  7  73      0   402.132   2.53639
  7  74      0   399.782   2.45698
  7  75      0   400.802   2.55861
  7  76      0   399.861   2.62422
  7  77      0   402.494    2.6406
  7  78      0   399.695   2.67064
  7  79      0   400.639   2.56297
  7  80      0   401.827   2.53923
  7  81      0   399.555    2.6477
  7  82      0   401.029   2.64711
  7  83      0   401.339   2.71088
  7  84      0   400.862   2.61571
  7  85      0   401.864   2.65237
  7  86      0   402.202    2.6428
  7  87      0   399.794   2.74021
  7  88      0   400.848   2.82076
  7  89      0   401.269   2.84661
  7  90      0   400.968   2.72349
  7  91      0   400.837   2.75373
  7  92      0   401.279    2.8245
  7  93      0   401.015   2.60128
  7  94      0   400.383   2.72864
  7  95      0   401.319   2.67713
  7  96     99         0         0
  7  97     99         0         0
  7  98     99         0         0
  7  99     99         0         0
  7 100     99         0         0
  7 101     99         0         0
  7 102     99         0         0
  7 103     99         0         0
  7 104     99         0         0
  7 105     99         0         0
  7 106     99         0         0
  7 107     99         0         0
  7 108     99         0         0
  7 109     99         0         0
  7 110     99         0         0
  7 111     99         0         0
  7 112     99         0         0
  7 113     99         0         0
  7 114     99         0         0
  7 115     99         0         0
  7 116     99         0         0
  7 117     99         0         0
  7 118     99         0         0
  7 119     99         0         0
  7 120     99         0         0
  7 121     99         0         0
  7 122     99         0         0
  7 123     99         0         0
  7 124     99         0         0
  7 125     99         0         0
  7 126     99         0         0
  7 127     99         0         0
  8   0     99         0         0
  8   1     99         0         0
  8   2     99         0         0
  8   3     99         0         0
  8   4     99         0         0
  8   5     99         0         0
  8   6     99         0         0
  8   7     99         0         0
  8   8     99         0         0
  8   9     99         0         0
  8  10     99         0         0
  8  11     99         0         0
  8  12     99         0         0
  8  13     99         0         0
  8  14     99         0         0
  8  15     99         0         0
  8  16     99         0         0
  8  17     99         0         0
  8  18     99         0         0
  8  19     99         0         0
  8  20     99         0         0
  8  21     99         0         0
  8  22     99         0         0
  8  23     99         0         0
  8  24     99         0         0
  8  25     99         0         0
  8  26     99         0         0
  8  27     99         0         0
  8  28     99         0         0
  8  29     99         0         0
  8  30      0   400.231   2.67146
  8  31      0   400.991   2.58417
  8  32      0   401.666   3.26264
  8  33      0   400.994   3.11449
  8  34      0   400.842   2.85844
  8  35      0   399.858   3.37511
  8  36      0   401.562   3.69299
  8  37      0   400.754   2.92868
  8  38      0   402.707   3.28701
  8  39      0   400.707   3.00064
  8  40      0   401.213   2.96988
  8  41      0   401.311   2.60755
  8  42      0   400.211   2.32084
  8  43      0   401.643   2.64257
