CHAPEDES  5159  5407     1    2016_06_08
  1  73      0   400.035   3.44672
  1  74      0   399.332   3.52849
  1  75      0   399.437   3.01076
  1  76      0   400.233   3.18977
  1  77      0   399.847   2.81431
  1  78      0   399.525   4.70066
  1  79      0   399.963   2.63035
  1  80      0   400.219   2.68957
  1  81      9         0         0
  1  82      0   399.138   2.84753
  1  83      0   400.805   2.68992
  1  84      0   399.963   2.57852
  1  85      0   400.804   2.66784
  1  86      0   400.367   2.58738
  1  87      0   400.267   2.61436
  1  88      0   400.884   2.58268
  1  89      0   401.058   2.71959
  1  90      0   399.815    2.7148
  1  91     99         0         0
  1  92     99         0         0
  1  93     99         0         0
  1  94     99         0         0
  1  95     99         0         0
  1  96     99         0         0
  1  97     99         0         0
  1  98     99         0         0
  1  99     99         0         0
  1 100     99         0         0
  1 101     99         0         0
  1 102     99         0         0
  1 103     99         0         0
  1 104     99         0         0
  1 105     99         0         0
  1 106     99         0         0
  1 107     99         0         0
  1 108     99         0         0
  1 109     99         0         0
  1 110     99         0         0
  1 111     99         0         0
  1 112     99         0         0
  1 113     99         0         0
  1 114     99         0         0
  1 115     99         0         0
  1 116     99         0         0
  1 117     99         0         0
  1 118     99         0         0
  1 119     99         0         0
  1 120     99         0         0
  1 121     99         0         0
  1 122     99         0         0
  1 123     99         0         0
  1 124     99         0         0
  1 125     99         0         0
  1 126     99         0         0
  1 127     99         0         0
  2   0     99         0         0
  2   1     99         0         0
  2   2     99         0         0
  2   3     99         0         0
  2   4     99         0         0
  2   5     99         0         0
  2   6     99         0         0
  2   7     99         0         0
  2   8     99         0         0
  2   9     99         0         0
  2  10     99         0         0
  2  11     99         0         0
  2  12     99         0         0
  2  13     99         0         0
  2  14     99         0         0
  2  15     99         0         0
  2  16     99         0         0
  2  17     99         0         0
  2  18     99         0         0
  2  19     99         0         0
  2  20     99         0         0
  2  21     99         0         0
  2  22     99         0         0
  2  23     99         0         0
  2  24     99         0         0
  2  25     99         0         0
  2  26     99         0         0
  2  27     99         0         0
  2  28     99         0         0
  2  29     99         0         0
  2  30     99         0         0
  2  31     99         0         0
  2  32     99         0         0
  2  33     99         0         0
  2  34     99         0         0
  2  35     99         0         0
  2  36      0   398.075   2.64817
  2  37      0   400.025   2.81395
  2  38      0   399.335   2.58802
  2  39      0   399.801   2.69281
  2  40      0   400.324   2.89388
  2  41      0   399.548   3.32525
  2  42      0   401.209   3.14045
  2  43      0   400.744    2.7593
  2  44      0   399.846   3.28419
  2  45      0     399.5   3.27326
  2  46      0   400.438   3.50161
  2  47      0    401.39   3.09631
  2  48      0   401.037   2.48554
  2  49      0   401.328   2.75928
  2  50      0   400.219   2.42345
  2  51      0   401.428   2.50456
  2  52      0   399.012   2.56637
  2  53      0   399.512   2.50299
  2  54      0   399.598   2.53156
  2  55      0   399.623   2.56944
  2  56      0   400.528   3.32234
  2  57      0   400.405   3.13572
  2  58      0   395.708   3.50894
  2  59      0   400.872   3.41263
  2  60      0   399.695   3.32281
  2  61      0   399.358   3.20856
  2  62      0   400.693    3.0746
  2  63      0   402.096   3.18956
  2  64      0   401.519   2.50941
  2  65      0   401.754   2.46177
  2  66      0   399.106   2.55049
  2  67      0   400.151   2.92174
  2  68      0   400.029   2.63844
  2  69      0   399.461   2.52377
  2  70      0   399.514    2.7438
  2  71      0   403.217   2.60365
  2  72      0   400.916    2.9212
  2  73      0   400.978    2.9371
  2  74      0   399.931   2.79068
  2  75      0   399.546   2.88206
  2  76      0   399.234   3.00334
  2  77      0   399.897   3.59621
  2  78      0   400.626   3.19638
  2  79      0    399.45   3.00337
  2  80      0   399.744   3.05486
  2  81      0   399.497    2.8203
  2  82      0   403.061   3.69605
  2  83      0   400.478   3.28013
  2  84      0   400.477   3.34836
  2  85      0   400.798   2.77431
  2  86      0   395.786   3.41531
  2  87      0   399.996   2.87237
  2  88      0   400.666   2.69547
  2  89      0   400.332   2.81795
  2  90      0   400.414   2.66923
  2  91      0    399.37   2.70986
  2  92     99         0         0
  2  93     99         0         0
  2  94     99         0         0
  2  95     99         0         0
  2  96     99         0         0
  2  97     99         0         0
  2  98     99         0         0
  2  99     99         0         0
  2 100     99         0         0
  2 101     99         0         0
  2 102     99         0         0
  2 103     99         0         0
  2 104     99         0         0
  2 105     99         0         0
  2 106     99         0         0
  2 107     99         0         0
  2 108     99         0         0
  2 109     99         0         0
  2 110     99         0         0
  2 111     99         0         0
  2 112     99         0         0
  2 113     99         0         0
  2 114     99         0         0
  2 115     99         0         0
  2 116     99         0         0
  2 117     99         0         0
  2 118     99         0         0
  2 119     99         0         0
  2 120     99         0         0
  2 121     99         0         0
  2 122     99         0         0
  2 123     99         0         0
  2 124     99         0         0
  2 125     99         0         0
  2 126     99         0         0
  2 127     99         0         0
  3   0     99         0         0
  3   1     99         0         0
  3   2     99         0         0
  3   3     99         0         0
  3   4     99         0         0
  3   5     99         0         0
  3   6     99         0         0
  3   7     99         0         0
  3   8     99         0         0
  3   9     99         0         0
  3  10     99         0         0
  3  11     99         0         0
  3  12     99         0         0
  3  13     99         0         0
  3  14     99         0         0
  3  15     99         0         0
  3  16     99         0         0
  3  17     99         0         0
  3  18     99         0         0
  3  19     99         0         0
  3  20     99         0         0
  3  21     99         0         0
  3  22     99         0         0
  3  23     99         0         0
  3  24     99         0         0
  3  25     99         0         0
  3  26     99         0         0
  3  27     99         0         0
  3  28     99         0         0
  3  29     99         0         0
  3  30     99         0         0
  3  31     99         0         0
  3  32     99         0         0
  3  33     99         0         0
  3  34     99         0         0
  3  35      0   399.769   2.91362
  3  36      0   400.089   2.57474
  3  37      0   400.165   2.74663
  3  38      0   399.935   2.55482
  3  39      0   399.444   2.82548
  3  40      0   401.268   3.58437
  3  41      0    401.17   3.28777
  3  42      0   400.249   2.92109
  3  43      0   400.353   3.29714
  3  44      0   399.987   3.03753
  3  45      0   399.923   3.27033
  3  46      0   400.311   3.33958
  3  47      0   400.468   3.37897
  3  48      0    401.37   3.52896
  3  49      0   400.863   2.92751
  3  50      0   399.953   3.28372
  3  51      0   399.828   3.54856
  3  52      0   400.126   2.59302
  3  53      0   399.806   2.57438
  3  54      0   400.293   2.66521
  3  55      0   400.577   2.97771
  3  56      0   399.821   3.56097
  3  57      0   400.596   3.05616
  3  58      0    398.91    3.3003
  3  59      0   399.968   3.30291
  3  60      0   400.004   2.79076
  3  61      0   399.701   3.27638
  3  62      0   400.442   2.74675
  3  63      0   399.871   2.75016
  3  64      0   401.082   3.06678
  3  65      0   400.004   3.56686
  3  66      0   399.272   2.90144
  3  67      0   399.524   3.14288
  3  68      0   400.769   3.24158
  3  69      0   400.339   3.21973
  3  70      0   401.328   3.24514
  3  71      0   400.016   3.01218
  3  72      0   400.775   3.11762
  3  73      0   400.566   4.02538
  3  74      0   400.018   2.77148
  3  75      0   400.394    3.0717
  3  76      0   401.477    3.2123
  3  77      0   400.384   3.11904
  3  78      0   399.148   2.99056
  3  79      0   400.727   3.89365
  3  80      0   398.859   2.59557
  3  81      0   399.753    2.9815
  3  82      0    401.01   3.20113
  3  83      0   399.378   3.24455
  3  84      0   400.301   2.98618
  3  85      0   398.726   3.04436
  3  86      0   399.351     3.503
  3  87      0   399.531   3.54145
  3  88      0   400.731   2.77447
  3  89      0   400.275   2.78549
  3  90      0   401.762   2.71301
  3  91      0   399.793     2.629
  3  92      0   400.366   2.49078
  3  93     99         0         0
  3  94     99         0         0
  3  95     99         0         0
  3  96     99         0         0
  3  97     99         0         0
  3  98     99         0         0
  3  99     99         0         0
  3 100     99         0         0
  3 101     99         0         0
  3 102     99         0         0
  3 103     99         0         0
  3 104     99         0         0
  3 105     99         0         0
  3 106     99         0         0
  3 107     99         0         0
  3 108     99         0         0
  3 109     99         0         0
  3 110     99         0         0
  3 111     99         0         0
  3 112     99         0         0
  3 113     99         0         0
  3 114     99         0         0
  3 115     99         0         0
  3 116     99         0         0
  3 117     99         0         0
  3 118     99         0         0
  3 119     99         0         0
  3 120     99         0         0
  3 121     99         0         0
  3 122     99         0         0
  3 123     99         0         0
  3 124     99         0         0
  3 125     99         0         0
  3 126     99         0         0
  3 127     99         0         0
  4   0     99         0         0
  4   1     99         0         0
  4   2     99         0         0
  4   3     99         0         0
  4   4     99         0         0
  4   5     99         0         0
  4   6     99         0         0
  4   7     99         0         0
  4   8     99         0         0
  4   9     99         0         0
  4  10     99         0         0
  4  11     99         0         0
  4  12     99         0         0
  4  13     99         0         0
  4  14     99         0         0
  4  15     99         0         0
  4  16     99         0         0
  4  17     99         0         0
  4  18     99         0         0
  4  19     99         0         0
  4  20     99         0         0
  4  21     99         0         0
  4  22     99         0         0
  4  23     99         0         0
  4  24     99         0         0
  4  25     99         0         0
  4  26     99         0         0
  4  27     99         0         0
  4  28     99         0         0
  4  29     99         0         0
  4  30     99         0         0
  4  31     99         0         0
  4  32     99         0         0
  4  33     99         0         0
  4  34      0    399.39   2.54851
  4  35      0   400.596   2.69888
  4  36      0   399.949   2.63174
  4  37      0   399.911   2.77032
  4  38      0   399.915   2.68349
  4  39      0   399.792   2.72632
  4  40      0   401.013   2.71024
  4  41      0   399.988   3.00339
  4  42      0   399.471   3.28321
  4  43      0   399.912   3.48003
  4  44      0   399.808   3.23755
  4  45      0   399.748   2.77453
  4  46      0   399.763    2.9561
  4  47      0   400.989    2.8886
  4  48      0   400.736   3.20061
  4  49      0   399.419   3.06123
  4  50      0   402.062   3.36652
  4  51      0   401.408   2.99959
  4  52      0   400.117   3.09394
  4  53      0   399.873   2.90805
  4  54      0   399.495   3.02214
  4  55      0   401.456   2.95653
  4  56      0   399.241   2.68732
  4  57      0   400.284   2.87243
  4  58      0   399.255   2.63017
  4  59      0   401.276   2.44225
  4  60      0   399.866   2.92896
  4  61      0   398.653   2.72214
  4  62      0   399.632   2.62597
  4  63      0   400.465   2.67708
  4  64      0   399.983    2.6571
  4  65      0   398.657    2.6504
  4  66      0   400.365   2.79546
  4  67      0   402.173   2.57521
  4  68      0   399.969   2.63062
  4  69      0   400.443   2.63152
  4  70      0   399.998   2.69989
  4  71      2   400.969   1.38181
  4  72      0   399.951   2.50934
  4  73      0   401.765   2.72352
  4  74      0   400.715   2.57055
  4  75      0   400.199   2.58285
  4  76      0   400.409   2.70386
  4  77      0   399.328   2.68026
  4  78      0   401.028   2.62552
  4  79      0   400.839   2.82633
  4  80      0   399.865   2.68572
  4  81      0   401.737   3.02968
  4  82      0   399.725   2.55919
  4  83      0   401.095   2.64935
  4  84      0   401.032   2.81868
  4  85      0   399.528   2.74684
  4  86      0   399.646   2.66685
  4  87      0   400.098   2.56536
  4  88      0   399.606   2.83131
  4  89      0   399.965   2.83204
  4  90      0    400.38   2.70872
  4  91      0   399.958   2.59992
  4  92      0   399.781   2.89537
  4  93      0   400.144   2.73603
  4  94     99         0         0
  4  95     99         0         0
  4  96     99         0         0
  4  97     99         0         0
  4  98     99         0         0
  4  99     99         0         0
  4 100     99         0         0
  4 101     99         0         0
  4 102     99         0         0
  4 103     99         0         0
  4 104     99         0         0
  4 105     99         0         0
  4 106     99         0         0
  4 107     99         0         0
  4 108     99         0         0
  4 109     99         0         0
  4 110     99         0         0
  4 111     99         0         0
  4 112     99         0         0
  4 113     99         0         0
  4 114     99         0         0
  4 115     99         0         0
  4 116     99         0         0
  4 117     99         0         0
  4 118     99         0         0
  4 119     99         0         0
  4 120     99         0         0
  4 121     99         0         0
  4 122     99         0         0
  4 123     99         0         0
  4 124     99         0         0
  4 125     99         0         0
  4 126     99         0         0
  4 127     99         0         0
  5   0     99         0         0
  5   1     99         0         0
  5   2     99         0         0
  5   3     99         0         0
  5   4     99         0         0
  5   5     99         0         0
  5   6     99         0         0
  5   7     99         0         0
  5   8     99         0         0
  5   9     99         0         0
  5  10     99         0         0
  5  11     99         0         0
  5  12     99         0         0
  5  13     99         0         0
  5  14     99         0         0
  5  15     99         0         0
  5  16     99         0         0
  5  17     99         0         0
  5  18     99         0         0
  5  19     99         0         0
  5  20     99         0         0
  5  21     99         0         0
  5  22     99         0         0
  5  23     99         0         0
  5  24     99         0         0
  5  25     99         0         0
  5  26     99         0         0
  5  27     99         0         0
  5  28     99         0         0
  5  29     99         0         0
  5  30     99         0         0
  5  31     99         0         0
  5  32     99         0         0
  5  33      0    399.71   3.55478
  5  34      0   398.943   3.57498
  5  35      0    399.88   2.94985
  5  36      0   399.499   3.24459
  5  37      0   400.345   3.01628
  5  38      0    399.72   3.14247
  5  39      0   400.647   3.45439
  5  40      0   399.725   3.16821
  5  41      0   400.364   2.83076
  5  42      0   400.909   3.30477
  5  43      0   400.325   3.23893
  5  44      0   400.901   3.06849
  5  45      0   400.471   3.09125
  5  46      0   399.984   2.79709
  5  47      0   400.579   2.84627
  5  48      0   399.427   2.93495
  5  49      0   399.653   2.97392
  5  50      0   401.019   3.83693
  5  51      0   400.973    3.2206
  5  52      0   398.685   3.25946
  5  53      0   400.052   3.74013
  5  54      0   400.908   2.96502
  5  55      0   400.213   2.97191
  5  56      0   399.476   3.27228
  5  57      0   399.352   2.92919
  5  58      0   399.975    2.8201
  5  59      0   399.985   2.92829
  5  60      0   400.305   3.09604
  5  61      0   399.196   3.27869
  5  62      0    399.97   3.50492
  5  63      0    400.61    2.9254
  5  64      0   399.435   2.76581
  5  65      0   399.443   3.05026
  5  66      0   398.559   2.55062
  5  67      0   400.684   2.59928
  5  68      0   400.382   2.60019
  5  69      0   400.811   2.51001
  5  70      0   398.884   2.46895
  5  71      0   400.922   2.53324
  5  72      0   400.943   3.01221
  5  73      0   399.896   2.62934
  5  74      0   398.894   3.49769
  5  75      0   401.369   3.41552
  5  76      0   400.747   3.06296
  5  77      0    399.72   3.20646
  5  78      0   399.967    2.8223
  5  79      0   399.316   3.23057
  5  80      0   400.256   2.52254
  5  81      0   401.548   3.06788
  5  82      0   400.795   2.56135
  5  83      0   399.056   2.59612
  5  84      0   400.168    2.7423
  5  85      0   401.327   2.28382
  5  86      0   401.184   2.54055
  5  87      0   400.369   2.66318
  5  88      0   400.288   2.68345
  5  89      0   400.854   2.77705
  5  90      0   400.748   2.88445
  5  91      0   399.798   2.76925
  5  92      0   398.556   2.98278
  5  93      0   399.665   2.78499
  5  94      0   401.104   2.63922
  5  95     99         0         0
  5  96     99         0         0
  5  97     99         0         0
  5  98     99         0         0
  5  99     99         0         0
  5 100     99         0         0
  5 101     99         0         0
  5 102     99         0         0
  5 103     99         0         0
  5 104     99         0         0
  5 105     99         0         0
  5 106     99         0         0
  5 107     99         0         0
  5 108     99         0         0
  5 109     99         0         0
  5 110     99         0         0
  5 111     99         0         0
  5 112     99         0         0
  5 113     99         0         0
  5 114     99         0         0
  5 115     99         0         0
  5 116     99         0         0
  5 117     99         0         0
  5 118     99         0         0
  5 119     99         0         0
  5 120     99         0         0
  5 121     99         0         0
  5 122     99         0         0
  5 123     99         0         0
  5 124     99         0         0
  5 125     99         0         0
  5 126     99         0         0
  5 127     99         0         0
  6   0     99         0         0
  6   1     99         0         0
  6   2     99         0         0
  6   3     99         0         0
  6   4     99         0         0
  6   5     99         0         0
  6   6     99         0         0
  6   7     99         0         0
  6   8     99         0         0
  6   9     99         0         0
  6  10     99         0         0
  6  11     99         0         0
  6  12     99         0         0
  6  13     99         0         0
  6  14     99         0         0
  6  15     99         0         0
  6  16     99         0         0
  6  17     99         0         0
  6  18     99         0         0
  6  19     99         0         0
  6  20     99         0         0
  6  21     99         0         0
  6  22     99         0         0
  6  23     99         0         0
  6  24     99         0         0
  6  25     99         0         0
  6  26     99         0         0
  6  27     99         0         0
  6  28     99         0         0
  6  29     99         0         0
  6  30     99         0         0
  6  31     99         0         0
  6  32      0   398.972    3.1267
  6  33      0   400.119   2.71165
  6  34      0   400.171   2.58945
  6  35      0   400.294    2.8066
  6  36      0   399.141   2.40016
  6  37      0   399.778   2.72239
  6  38      0   400.582   2.63676
  6  39      0    399.97    2.5807
  6  40      0   400.141   2.74205
  6  41      0   399.876   2.65527
  6  42      0    400.93   2.76753
  6  43      0   399.544   2.65424
  6  44      0   397.756   2.75705
  6  45      0   400.607   2.69968
  6  46      0    400.08   2.95431
  6  47      0   401.917   2.74011
  6  48      0   400.456   3.57075
  6  49      0    400.79   3.08122
  6  50      0   400.036   3.62884
  6  51      0   399.548    3.1695
  6  52      0   399.811   3.31057
  6  53      0    400.65   2.82853
  6  54      0   403.057   3.09279
  6  55      0   400.579    3.4523
  6  56      0   399.203    2.6709
  6  57      0   400.198   2.57434
  6  58      0   400.952   2.63797
  6  59      0   398.985   2.63794
  6  60      0   399.796   2.70956
  6  61      0   403.586   2.77302
  6  62      0   399.352   2.65334
  6  63      0   400.744    3.0883
  6  64      0   401.234   2.79025
  6  65      0   399.911   2.81095
  6  66      0    399.62   2.53447
  6  67      0   400.259   2.72929
  6  68      0   399.809   2.73943
  6  69      0   399.684    2.7491
  6  70      0   400.055   2.76553
  6  71      0    401.37   2.66013
  6  72      0   399.645   2.58806
  6  73      0   399.769   2.55914
  6  74      0   399.602   2.67699
  6  75      0   399.338   2.63782
  6  76      0   403.148   2.67028
  6  77      0   400.138   2.61874
  6  78      0   399.411   2.70453
  6  79      0   400.596   2.48776
  6  80      0   400.547    2.6372
  6  81      0   401.532   2.70061
  6  82      0   399.794   2.79262
  6  83      0   400.194    2.4869
  6  84      0   399.657   2.66097
  6  85      0   398.801   2.54112
  6  86      0   399.661   2.48875
  6  87      0   400.788   2.55195
  6  88      0    400.13   2.73021
  6  89      0   399.814   2.58423
  6  90      0   399.023   2.54305
  6  91      0   400.717   2.67334
  6  92      0   399.186   2.98521
  6  93      0   399.072    2.5742
  6  94      0   400.776   2.93272
  6  95      0   399.621   2.05117
  6  96     99         0         0
  6  97     99         0         0
  6  98     99         0         0
  6  99     99         0         0
  6 100     99         0         0
  6 101     99         0         0
  6 102     99         0         0
  6 103     99         0         0
  6 104     99         0         0
  6 105     99         0         0
  6 106     99         0         0
  6 107     99         0         0
  6 108     99         0         0
  6 109     99         0         0
  6 110     99         0         0
  6 111     99         0         0
  6 112     99         0         0
  6 113     99         0         0
  6 114     99         0         0
  6 115     99         0         0
  6 116     99         0         0
  6 117     99         0         0
  6 118     99         0         0
  6 119     99         0         0
  6 120     99         0         0
  6 121     99         0         0
  6 122     99         0         0
  6 123     99         0         0
  6 124     99         0         0
  6 125     99         0         0
  6 126     99         0         0
  6 127     99         0         0
  7   0     99         0         0
  7   1     99         0         0
  7   2     99         0         0
  7   3     99         0         0
  7   4     99         0         0
  7   5     99         0         0
  7   6     99         0         0
  7   7     99         0         0
  7   8     99         0         0
  7   9     99         0         0
  7  10     99         0         0
  7  11     99         0         0
  7  12     99         0         0
  7  13     99         0         0
  7  14     99         0         0
  7  15     99         0         0
  7  16     99         0         0
  7  17     99         0         0
  7  18     99         0         0
  7  19     99         0         0
  7  20     99         0         0
  7  21     99         0         0
  7  22     99         0         0
  7  23     99         0         0
  7  24     99         0         0
  7  25     99         0         0
  7  26     99         0         0
  7  27     99         0         0
  7  28     99         0         0
  7  29     99         0         0
  7  30     99         0         0
  7  31     99         0         0
  7  32      0   399.915    2.4176
  7  33      0   400.927   2.66264
  7  34      0   400.348   2.61827
  7  35      0   400.012   2.50978
  7  36      0   400.954   2.39262
  7  37      0   400.077   2.42321
  7  38      0   398.765   2.72986
  7  39      0   402.772   2.36856
  7  40      0   400.389   2.62033
  7  41      0   401.961   2.20949
  7  42      0   400.235   2.07907
  7  43      0    400.38   2.61169
  7  44      0   400.893   2.67287
  7  45      0    399.56   2.57092
  7  46      0   400.162   2.50565
  7  47      0   399.778   2.41132
  7  48      0   402.592   2.51512
  7  49      0   400.746   2.66433
  7  50      0   400.248   2.58652
  7  51      0   400.382   2.59736
  7  52      0   398.518   2.57022
  7  53      0   400.553    4.6598
  7  54      0   400.326    2.4757
  7  55      0   401.042   2.62719
  7  56      0   399.854   2.52318
  7  57      0    400.28   2.77651
  7  58      0   398.992    2.5773
  7  59      0   399.611   2.63554
  7  60      0   399.849   2.56804
  7  61      0   398.563   2.61369
  7  62      0   400.583   2.49732
  7  63      0   399.284   2.53662
  7  64      0   399.812   2.77121
  7  65      0    401.79   2.93621
  7  66      0   399.734   2.62827
  7  67      0   401.732   2.69741
  7  68      0   401.176   2.82352
  7  69      0   400.721    2.5788
  7  70      0   400.883   2.60408
  7  71      0   401.866   2.92516
  7  72      0   399.931   2.52537
  7  73      0   400.288   2.58673
  7  74      0   400.435   2.64281
  7  75      0   399.902   2.51948
  7  76      0   399.553   2.55118
  7  77      0   400.636   2.66635
  7  78      0   400.058   2.58899
  7  79      0   401.159   2.49744
  7  80      0   399.666      2.51
  7  81      0   401.244   2.69886
  7  82      0   399.855   2.74041
  7  83      0   398.429   2.72657
  7  84      0   401.396   2.54708
  7  85      0   400.152   2.74699
  7  86      0   399.991   2.62936
  7  87      0    400.85   2.87841
  7  88      0   403.458   2.62441
  7  89      0   400.459   2.83067
  7  90      0   399.635   2.88337
  7  91      0   399.501    2.5686
  7  92      0   400.225   2.86663
  7  93      0   399.442   2.59472
  7  94      0   399.692   2.68611
  7  95      0   400.553   2.64063
  7  96     99         0         0
  7  97     99         0         0
  7  98     99         0         0
  7  99     99         0         0
  7 100     99         0         0
  7 101     99         0         0
  7 102     99         0         0
  7 103     99         0         0
  7 104     99         0         0
  7 105     99         0         0
  7 106     99         0         0
  7 107     99         0         0
  7 108     99         0         0
  7 109     99         0         0
  7 110     99         0         0
  7 111     99         0         0
  7 112     99         0         0
  7 113     99         0         0
  7 114     99         0         0
  7 115     99         0         0
  7 116     99         0         0
  7 117     99         0         0
  7 118     99         0         0
  7 119     99         0         0
  7 120     99         0         0
  7 121     99         0         0
  7 122     99         0         0
  7 123     99         0         0
  7 124     99         0         0
  7 125     99         0         0
  7 126     99         0         0
  7 127     99         0         0
  8   0     99         0         0
  8   1     99         0         0
  8   2     99         0         0
  8   3     99         0         0
  8   4     99         0         0
  8   5     99         0         0
  8   6     99         0         0
  8   7     99         0         0
  8   8     99         0         0
  8   9     99         0         0
  8  10     99         0         0
  8  11     99         0         0
  8  12     99         0         0
  8  13     99         0         0
  8  14     99         0         0
  8  15     99         0         0
  8  16     99         0         0
  8  17     99         0         0
  8  18     99         0         0
  8  19     99         0         0
  8  20     99         0         0
  8  21     99         0         0
  8  22     99         0         0
  8  23     99         0         0
  8  24     99         0         0
  8  25     99         0         0
  8  26     99         0         0
  8  27     99         0         0
  8  28     99         0         0
  8  29     99         0         0
  8  30      0   398.612   2.53141
  8  31      0   399.856    2.5906
  8  32      0   400.807   3.39103
  8  33      0   400.014   3.06368
  8  34      0   400.023   2.90433
  8  35      0   401.929   3.47335
  8  36      0   400.661   3.85319
  8  37      0   398.067   2.93078
  8  38      0   401.097   3.35946
  8  39      0   402.208   3.04669
  8  40      0   400.263    2.8899
  8  41      0   400.156   2.57912
  8  42      0   399.661   2.38777
  8  43      0    401.08   2.67903
