# The L0 trigger conditions database.
# Format: min run, max run, L0 trigger bit/subdetector ID, name, downscaling.
# In case of variable downscaling:
# min run, max run, L0 trigger bit/subdetector ID, name, min downscaling, max downscaling.
#
# This file is maintained by Evgueni Goudzovski (eg@hep.ph.bham.ac.uk).
#
###########################################################################
#
# CHOD/D: used before OldCHOD became the control trigger
#
7162 7175 1 Q1 1
7176 7176 1 Q1 1 100
7177 7177 1 Q1 10 100
7182 7182 1 Q1 10
7183 7184 1 Q1 1
7195 7196 1 Q1 10
7198 7201 1 Q1 10
7204 7210 1 Q1 10
7214 7214 1 Q1 10
7216 7223 1 Q1 10
7225 7225 1 Q1 10
7226 7226 1 Q1 5
7227 7227 1 Q1 2
7228 7231 1 Q1 1
7232 7232 1 Q1 2
7233 7234 1 Q1 1 10
7235 7238 1 Q1 1
7250 7251 1 Q1 1
7253 7253 1 Q1 100
7254 7254 1 Q1 200
7255 7255 1 Q1 10
7257 7258 1 Q1 20
7261 7284 1 Q1 30
7855 7855 0 Q1 1
7856 7856 0 Q1 1 10
7857 7857 0 Q1 1 30
7858 7859 0 Q1 5
7979 7981 0 Q1 5
8148 8149 0 Q1 5
8179 8179 0 Q1 5
8242 8242 0 Q1 5
8243 8243 0 Q1 5 40
8278 8278 0 Q1 50
8279 8279 0 Q1 5
8280 8280 0 Q1 10
8426 8426 2 Q1 10
8471 8478 0 Q1 5
8508 8508 0 Q1 1
8753 8755 0 Q1 5
8757 8757 0 Q1 1 5
8758 8774 0 Q1 5
9434 9434 0 Q1 10
9435 9437 0 Q1 5
9438 9438 0 Q1 20
9439 9439 0 Q1 100
9443 9443 0 Q1 5
9451 9451 0 Q1 10
9453 9457 0 Q1 10
#
# NewCHOD QE1 trigger (a hit in quadrant 1 only)
#
7119 7120 1 QE1 10
#
# NewCHOD Q2 trigger
#
6814 6814 0 Q2 1 200
6828 6833 0 Q2 1
6834 6834 0 Q2 200
6835 6835 0 Q2 1
6906 6906 0 Q2 1 200
6907 6908 0 Q2 1
6910 6912 0 Q2 1
7855 7855 1 Q2 1
7856 7856 1 Q2 1 10
7857 7857 1 Q2 1 30
7858 7859 1 Q2 1
7979 7981 1 Q2 1
8148 8149 1 Q2 1
8179 8179 1 Q2 1
8242 8243 1 Q2 1
8278 8278 1 Q2 5
8279 8280 1 Q2 1
8471 8478 1 Q2 1
8508 8508 1 Q2 1
8753 8755 1 Q2 1
8757 8774 1 Q2 1
9434 9440 1 Q2 1
9443 9443 1 Q2 1
9451 9451 1 Q2 1
9453 9457 1 Q2 1
#
# CHOD-NewCHOD trigger
#
7054 7074 1 CHOD-Q1 1
7213 7213 1 CHOD-Q1 10
#
# CHOD-ML1 trigger
#
7076 7077 1 CHOD-ML1 1
7079 7082 1 CHOD-ML1 1
7096 7097 1 CHOD-ML1 1
7124 7127 1 CHOD-ML1 1
7191 7194 1 CHOD-ML1 1
#
# ML1 trigger (a loose muon in MUV3)
#
7076 7077 0 ML1 1
7079 7080 0 ML1 1
7095 7096 0 ML1 1
7097 7097 0 ML1 1 1000
7098 7105 0 ML1 1000
7108 7110 0 ML1 1000
7111 7111 0 ML1 10 1000
7112 7119 0 ML1 10
7120 7120 0 ML1 1 10
7121 7137 0 ML1 1
7155 7155 0 ML1 1
7191 7194 0 ML1 1
#
# LAV trigger
#
7532 7532 2 LAV 30
#
# LKr triggers
#
6978 7007 0 LKr30 4
7009 7010 0 LKr30 4
7050 7052 0 LKr30 4
7381 7381 0 LKr30 4
8419 8420 0 LKr10 50
9442 9442 0 LKr20 1
#
# CHOD-MUV trigger
#
3346 3347 1 CHOD-MUV 1000
3790 3792 3 CHOD-MUV 2
3799 3799 3 CHOD-MUV 2 3
3806 3806 3 CHOD-MUV 1
3933 3933 6 CHOD-MUV 200
3934 3934 6 CHOD-MUV 50 200
3935 3935 6 CHOD-MUV 50
4008 4008 6 CHOD-MUV 150
4010 4011 6 CHOD-MUV 150
4012 4012 6 CHOD-MUV 150 750
4013 4015 6 CHOD-MUV 750
4016 4016 6 CHOD-MUV 750 4000
4017 4018 6 CHOD-MUV 4000
4021 4026 6 CHOD-MUV 10000
4028 4028 6 CHOD-MUV 5000 10000
4030 4030 6 CHOD-MUV 5000
4031 4041 6 CHOD-MUV 7500
4042 4042 6 CHOD-MUV 3000 7500
4043 4046 6 CHOD-MUV 5000
4048 4056 6 CHOD-MUV 5000
4061 4061 6 CHOD-MUV 5000
4805 4805 7 CHOD-MUV 10
#
# CHOD-nMUV
#
3014 3016 1 CHOD-nMUV 100
3018 3027 1 CHOD-nMUV 100
3065 3065 1 CHOD-nMUV 1
3066 3066 1 CHOD-nMUV 1 50
3067 3074 1 CHOD-nMUV 40
3075 3078 1 CHOD-nMUV 20
3112 3112 1 CHOD-nMUV 20 40
3113 3115 1 CHOD-nMUV 20
3126 3128 1 CHOD-nMUV 20
3130 3130 1 CHOD-nMUV 20
3145 3150 1 CHOD-nMUV 20
3152 3152 1 CHOD-nMUV 20
3161 3161 1 CHOD-nMUV 40
3164 3166 1 CHOD-nMUV 40
3167 3167 1 CHOD-nMUV 20
3176 3176 1 CHOD-nMUV 20
3178 3180 1 CHOD-nMUV 20
3183 3184 1 CHOD-nMUV 20
3186 3189 1 CHOD-nMUV 20
3191 3191 1 CHOD-nMUV 20
3196 3196 5 CHOD-nMUV 20
3197 3199 1 CHOD-nMUV 20
3200 3200 1 CHOD-nMUV 50 150
3201 3206 1 CHOD-nMUV 20
3211 3213 1 CHOD-nMUV 20
3216 3217 1 CHOD-nMUV 20
3222 3225 1 CHOD-nMUV 20
3236 3236 1 CHOD-nMUV 20
3240 3240 1 CHOD-nMUV 20
3255 3255 1 CHOD-nMUV 20 120
3256 3256 1 CHOD-nMUV 20
3257 3257 1 CHOD-nMUV 3 4
3258 3258 1 CHOD-nMUV 2 4
3259 3259 1 CHOD-nMUV 2
3260 3260 1 CHOD-nMUV 2 200
3261 3261 1 CHOD-nMUV 200
3262 3262 1 CHOD-nMUV 20
3263 3263 1 CHOD-nMUV 60 120
3264 3264 1 CHOD-nMUV 20 120
3265 3265 1 CHOD-nMUV 20
3272 3272 1 CHOD-nMUV 100
3273 3275 1 CHOD-nMUV 20
3278 3280 1 CHOD-nMUV 20
3282 3284 1 CHOD-nMUV 20
3286 3290 1 CHOD-nMUV 20
3303 3304 1 CHOD-nMUV 20
3305 3305 1 CHOD-nMUV 20 40
3306 3321 1 CHOD-nMUV 20
3328 3333 1 CHOD-nMUV 20
3337 3338 1 CHOD-nMUV 20
3339 3339 1 CHOD-nMUV 20 40
3340 3343 1 CHOD-nMUV 20
3349 3359 1 CHOD-nMUV 20
3365 3365 1 CHOD-nMUV 20
3366 3366 1 CHOD-nMUV 10 200
3367 3368 1 CHOD-nMUV 15
3369 3369 1 CHOD-nMUV 15 20
3370 3370 1 CHOD-nMUV 20
3373 3374 1 CHOD-nMUV 20
3375 3377 1 CHOD-nMUV 30
3383 3384 1 CHOD-nMUV 30
3385 3385 1 CHOD-nMUV 20
3386 3387 1 CHOD-nMUV 15
3388 3390 1 CHOD-nMUV 25
3391 3391 1 CHOD-nMUV 7 25
3392 3399 1 CHOD-nMUV 20
3400 3401 1 CHOD-nMUV 20 40
3402 3403 1 CHOD-nMUV 20
3404 3404 1 CHOD-nMUV 20 40
3405 3409 1 CHOD-nMUV 20
3411 3415 1 CHOD-nMUV 20
3417 3425 1 CHOD-nMUV 20
3428 3432 1 CHOD-nMUV 20
3434 3437 1 CHOD-nMUV 20
3443 3452 1 CHOD-nMUV 20
3455 3457 1 CHOD-nMUV 20
3459 3461 1 CHOD-nMUV 20
3463 3468 1 CHOD-nMUV 20
3470 3473 1 CHOD-nMUV 20
3476 3491 1 CHOD-nMUV 20
3493 3505 1 CHOD-nMUV 20
3508 3510 1 CHOD-nMUV 20
3512 3523 1 CHOD-nMUV 20
3526 3526 1 CHOD-nMUV 20
3529 3533 1 CHOD-nMUV 20
3540 3540 1 CHOD-nMUV 20
3552 3561 1 CHOD-nMUV 20
3562 3562 1 CHOD-nMUV 20 200
3563 3575 1 CHOD-nMUV 200
3576 3576 1 CHOD-nMUV 100 200
3577 3597 1 CHOD-nMUV 200
3598 3599 1 CHOD-nMUV 20
3600 3600 1 CHOD-nMUV 200
3601 3608 1 CHOD-nMUV 100
3609 3610 1 CHOD-nMUV 1
3627 3629 1 CHOD-nMUV 100
3630 3634 1 CHOD-nMUV 200
3641 3652 1 CHOD-nMUV 200
3659 3674 1 CHOD-nMUV 200
3678 3679 1 CHOD-nMUV 200
3680 3680 1 CHOD-nMUV 40
3681 3685 1 CHOD-nMUV 25
3686 3686 1 CHOD-nMUV 15 35
3687 3687 1 CHOD-nMUV 15
3688 3690 1 CHOD-nMUV 200
3692 3706 1 CHOD-nMUV 200
3709 3710 1 CHOD-nMUV 200
3713 3714 1 CHOD-nMUV 200
3722 3723 1 CHOD-nMUV 200
3727 3727 1 CHOD-nMUV 200
3729 3732 1 CHOD-nMUV 200
3736 3738 1 CHOD-nMUV 200
3741 3741 1 CHOD-nMUV 200
3743 3745 1 CHOD-nMUV 200
3747 3748 1 CHOD-nMUV 200
3750 3754 1 CHOD-nMUV 200
3762 3762 1 CHOD-nMUV 200
3767 3769 1 CHOD-nMUV 200
3775 3775 1 CHOD-nMUV 200
3780 3783 1 CHOD-nMUV 200
3805 3805 3 CHOD-nMUV 1 3
3807 3814 3 CHOD-nMUV 1
3817 3818 3 CHOD-nMUV 1
3820 3821 3 CHOD-nMUV 1
3828 3828 3 CHOD-nMUV 20 40
3830 3830 3 CHOD-nMUV 40
3831 3832 3 CHOD-nMUV 20
3833 3834 3 CHOD-nMUV 200
3903 3903 1 CHOD-nMUV 200
3905 3905 3 CHOD-nMUV 50
3907 3911 3 CHOD-nMUV 100
3917 3917 3 CHOD-nMUV 100
3918 3918 3 CHOD-nMUV 50 100
3919 3932 3 CHOD-nMUV 100
3933 3933 3 CHOD-nMUV 50 200
3934 3935 3 CHOD-nMUV 200
3936 3941 3 CHOD-nMUV 100
3943 3954 3 CHOD-nMUV 100
3989 3990 3 CHOD-nMUV 100
3995 3995 1 CHOD-nMUV 75
3997 3998 1 CHOD-nMUV 75
4000 4001 1 CHOD-nMUV 75
4008 4008 1 CHOD-nMUV 75
4010 4018 1 CHOD-nMUV 75
4021 4026 1 CHOD-nMUV 500
4028 4028 1 CHOD-nMUV 500 2000
4030 4030 1 CHOD-nMUV 300
4031 4041 1 CHOD-nMUV 750
4042 4042 1 CHOD-nMUV 300 750
4043 4046 1 CHOD-nMUV 500
4048 4056 1 CHOD-nMUV 500
4061 4065 1 CHOD-nMUV 500
4066 4066 1 CHOD-nMUV 200 1000
4067 4069 1 CHOD-nMUV 200
4137 4137 1 CHOD-nMUV 200
4602 4607 2 CHOD-nMUV 5
4716 4716 2 CHOD-nMUV 500
4717 4722 2 CHOD-nMUV 40
4725 4725 2 CHOD-nMUV 40
4726 4727 2 CHOD-nMUV 20
4732 4736 2 CHOD-nMUV 20
4737 4737 2 CHOD-nMUV 30
4738 4738 2 CHOD-nMUV 15
4739 4739 2 CHOD-nMUV 250
4740 4740 2 CHOD-nMUV 25
4757 4766 2 CHOD-nMUV 25
4781 4781 2 CHOD-nMUV 25
4782 4787 2 CHOD-nMUV 40
4790 4790 2 CHOD-nMUV 40
4791 4791 2 CHOD-nMUV 80
4792 4793 2 CHOD-nMUV 40
4794 4794 2 CHOD-nMUV 40 80
4795 4801 2 CHOD-nMUV 20
4802 4802 2 CHOD-nMUV 40
4829 4829 2 CHOD-nMUV 20 30
4830 4830 2 CHOD-nMUV 40 50
4831 4833 2 CHOD-nMUV 50
#
# The MUV3 trigger
#
2366 2367 0 MUV 100
2370 2370 1 MUV 10
2626 2626 6 MUV 100
2635 2635 6 MUV 100
2656 2658 6 MUV 1000
2675 2676 6 MUV 1000
2677 2679 6 MUV 100
2682 2682 6 MUV 1
2683 2684 6 MUV 200
2781 2781 6 MUV 10000
2788 2788 6 MUV 1
2836 2837 6 MUV 1 100
2838 2840 6 MUV 100
2842 2843 6 MUV 1
2844 2844 6 MUV 1 1000
2845 2852 6 MUV 50
2888 2891 6 MUV 50
2895 2897 6 MUV 100
2953 2953 6 MUV 100
2959 2960 6 MUV 100
2961 2961 6 MUV 100 1000
2962 2965 6 MUV 1000
2967 2967 6 MUV 1000
2981 2981 6 MUV 100
2987 2988 6 MUV 100
3194 3194 5 MUV 100
3226 3228 5 MUV 250
3229 3229 5 MUV 250 2500
3404 3405 6 MUV 100
3415 3417 6 MUV 100
3433 3434 6 MUV 100
3448 3448 6 MUV 100
3515 3516 6 MUV 100
3610 3611 6 MUV 1
3625 3626 6 MUV 1
3725 3727 6 MUV 100
3742 3742 0 MUV 2000
3802 3802 7 MUV 2
3803 3803 7 MUV 1
3804 3804 7 MUV 1 3
3834 3834 2 MUV 200 1000
3867 3867 2 MUV 200
3889 3889 2 MUV 200
4470 4472 0 MUV 1
4475 4475 0 MUV 1
4477 4477 0 MUV 1
4479 4487 0 MUV 1
4493 4499 0 MUV 1
4505 4515 0 MUV 1
4531 4548 0 MUV 1
4559 4559 0 MUV 1
4618 4618 3 MUV 3
4619 4619 3 MUV 10
4620 4620 3 MUV 20
4621 4622 3 MUV 100
4625 4628 3 MUV 50
4650 4653 3 MUV 10
4666 4672 3 MUV 50
4700 4702 3 MUV 1
4770 4770 3 MUV 1
4772 4772 3 MUV 1
4773 4773 3 MUV 20
4774 4780 3 MUV 25
4824 4824 3 MUV 25
4829 4829 3 MUV 25
5178 5178 0 MUV 50
5289 5294 0 MUV 1
6810 6810 0 MUV 10 200
6811 6811 0 MUV 20
6812 6812 0 MUV 20 40
6813 6813 0 MUV 40
7012 7014 0 MUV 4
7089 7089 1 MUV 1 10000
7090 7091 1 MUV 1000 10000
7092 7094 1 MUV 1000
7195 7195 0 MUV 1
8305 8305 0 MUV 1
8326 8326 0 MUV 1
8365 8365 0 MUV 1
8386 8387 11 MUV 1
8389 8393 11 MUV 1
#
# MUV-LKr30 trigger
#
7045 7048 0 MUV-LKr30 1
#
# RICH trigger
#
2243 2243 0 RICH 1 32
2244 2244 0 RICH 32
2245 2245 0 RICH 16 32
2246 2246 0 RICH 16
2247 2247 0 RICH 16 26
2248 2248 0 RICH 26 50
2249 2251 0 RICH 50
2252 2252 0 RICH 800 52428800
2253 2253 0 RICH 204800
2254 2254 0 RICH 416 204800
2271 2271 0 RICH 64 80
2272 2272 0 RICH 80 256
2273 2275 0 RICH 256
2278 2287 0 RICH 256
2288 2288 0 RICH 100 256
2289 2294 0 RICH 100
2303 2303 0 RICH 1
2306 2307 0 RICH 1
2308 2310 0 RICH 100
2311 2311 0 RICH 100 1000
2312 2316 0 RICH 1000
2317 2317 0 RICH 4 1000
2318 2318 0 RICH 100 1000
2319 2321 0 RICH 1000
2322 2322 0 RICH 672 1000
2323 2323 0 RICH 256 672
2326 2333 0 RICH 100
2334 2334 0 RICH 100 200
2335 2336 0 RICH 200
2337 2337 0 RICH 16 100
2338 2338 0 RICH 16
2339 2339 0 RICH 4 16
2340 2341 0 RICH 8
2343 2344 0 RICH 1
2345 2346 0 RICH 100
2347 2347 0 RICH 32 100
2351 2351 0 RICH 100
2364 2365 0 RICH 100
2369 2370 0 RICH 100
2381 2381 0 RICH 100
2382 2382 0 RICH 256
2383 2383 0 RICH 100 128
2384 2393 0 RICH 128
2394 2394 0 RICH 1 128
2395 2398 0 RICH 1
2399 2399 0 RICH 1 256
2400 2402 0 RICH 144
2403 2442 0 RICH 100
2445 2445 0 RICH 100
2449 2462 0 RICH 100
2464 2473 0 RICH 100
2474 2479 0 RICH 1000
2482 2497 0 RICH 1000
2499 2499 0 RICH 100 1000
2500 2505 0 RICH 1000
2507 2508 0 RICH 1000
2514 2514 0 RICH 1000
2516 2521 0 RICH 1000
2523 2532 0 RICH 1000
2537 2548 0 RICH 1000
2551 2556 0 RICH 1000
2558 2560 0 RICH 1000
2564 2584 0 RICH 1000
2585 2585 0 RICH 100 1000
2586 2620 0 RICH 1000
2623 2623 0 RICH 1000
2630 2631 0 RICH 1000
2636 2636 0 RICH 1000
2638 2640 0 RICH 1000
2643 2644 0 RICH 1000
2645 2646 0 RICH 1
2647 2654 0 RICH 1000
2659 2660 0 RICH 300
2661 2663 0 RICH 400
2664 2671 0 RICH 800
2685 2693 0 RICH 1000
2700 2711 0 RICH 1000
2712 2712 0 RICH 1 10
2713 2718 0 RICH 1000
2719 2719 0 RICH 1000 10000
2720 2724 0 RICH 1000
2725 2725 0 RICH 1 1000
2726 2729 0 RICH 1000
2730 2730 0 RICH 5 1000
2731 2731 0 RICH 5 10
2732 2732 0 RICH 10 1000
2733 2733 0 RICH 10 1000
2734 2748 0 RICH 1000
2751 2755 0 RICH 1000
2756 2756 0 RICH 1000 5000
2757 2775 0 RICH 1000
2777 2777 0 RICH 100
2778 2778 0 RICH 2 1000
2779 2780 0 RICH 1000
2781 2781 0 RICH 1000 10000
2782 2782 0 RICH 1000
2783 2783 0 RICH 1000 10000
2784 2786 0 RICH 10000
2787 2787 0 RICH 100
2788 2788 0 RICH 1 10000
2789 2793 0 RICH 10000
2794 2794 0 RICH 800 10000
2795 2795 0 RICH 1000
2798 2799 0 RICH 1000
2801 2808 0 RICH 1000
2809 2809 0 RICH 500 1000
2810 2814 0 RICH 500
2815 2815 0 RICH 1 100
2816 2817 0 RICH 5
2818 2818 0 RICH 5 50
2819 2819 0 RICH 5
2820 2820 0 RICH 1000
2821 2821 0 RICH 5 1000
2822 2822 0 RICH 1 10
